game_id,prior_wp,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds,week
2017_14_PHI_LA,0.503211259841919,PHI,LA,PHI,"(6:01) 4-J.Elliott 54 yard field goal is GOOD, NULLIFIED by Penalty, Center-45-R.Lovato, Holder-8-D.Jones. PENALTY on LA-99-A.Donald, Leverage, 15 yards, enforced at LA 36 - No Play.",PENALTY,-10.159381991453174,0,0,36,21,4,6,1,14
2017_05_SEA_LA,0.5691688656806946,SEA,LA,SEA,"(13:35) 9-J.Ryan punts 44 yards to LA 29, Center-69-T.Ott, fair catch by 18-C.Kupp.",PUNT,-9.579079830488759,0,0,73,12,4,13,35,5
2017_02_WAS_LA,0.43387073278427124,LA,LA,WAS,"(7:21) 4-G.Zuerlein 40 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",FIELD_GOAL,-9.575377399921948,0,0,22,15,4,7,21,2
2017_12_GB_PIT,0.6712607145309448,PIT,PIT,GB,"(1:21) (Punt formation) 4-J.Berry punts 28 yards to GB 18, Center-57-K.Canaday, fair catch by 11-T.Davis.",PUNT,-9.570589741025096,0,0,46,10,4,1,21,12
2017_20_JAX_NE,0.5206548571586609,JAX,NE,JAX,"(5:10) 3-B.Nortman punts 41 yards to 50, Center-49-C.Holba. 80-D.Amendola to JAX 30 for 20 yards (94-D.Smoot).",PUNT,-9.538933731547722,0,0,91,11,4,5,10,20
2017_14_NO_ATL,0.6332764029502869,ATL,ATL,NO,"(3:54) 3-M.Bryant 52 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",FIELD_GOAL,-9.35407894882212,0,0,34,11,4,3,54,14
2017_01_PHI_WAS,0.6028552055358887,PHI,WAS,PHI,"(15:00) 8-D.Jones punts 43 yards to WAS 18, Center-45-R.Lovato. 80-J.Crowder to WAS 21 for 3 yards (10-M.Hollins). PENALTY on PHI-59-J.Walker, Unnecessary Roughness, 15 yards, enforced at WAS 21.",PUNT,-9.285602931672372,0,0,61,21,4,15,0,1
2017_09_WAS_SEA,0.3791331946849823,WAS,SEA,WAS,"(10:14) 5-T.Way punts 52 yards to SEA 44, Center-57-N.Sundberg. 16-T.Lockett to SEA 47 for 3 yards (50-M.Spaight; 40-J.Harvey-Clemons). WAS-40-J.Harvey-Clemons was injured during the play. His return is Questionable.  PENALTY on SEA-33-T.Thompson, Illegal Blindside Block, 15 yards, enforced at SEA 47.",PUNT,-9.210973413446773,0,0,96,28,4,10,14,9
2017_04_DET_MIN,0.7195513844490051,DET,MIN,DET,"(2:57) 18-J.Locke punts 49 yards to MIN 40, Center-48-D.Muhlbach, fair catch by 35-M.Sherels.",PUNT,-9.18414856263285,0,0,89,31,3,2,57,4
2017_13_MIN_ATL,0.6460661888122559,MIN,ATL,MIN,"(9:42) 4-R.Quigley punts 51 yards to ATL 24, Center-47-K.McDermott. 19-A.Roberts pushed ob at ATL 29 for 5 yards (41-A.Harris).",PUNT,-9.130691180219415,0,0,75,22,4,9,42,13
2017_04_SF_ARI,0.4252098500728607,SF,ARI,SF,"(10:39) 9-R.Gould 47 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",FIELD_GOAL,-8.792684345819907,0,0,29,28,3,10,39,4
2017_12_HOU_BAL,0.7560824751853943,BAL,BAL,HOU,"(6:44) (Punt formation) 4-S.Koch punts 53 yards to HOU 22, Center-46-M.Cox. 12-B.Ellington pushed ob at HOU 43 for 21 yards (41-A.Levine Sr.).",PUNT,-8.758659036679305,0,0,75,10,4,6,44,12
2017_08_ATL_NYJ,0.4395831823348999,ATL,NYJ,ATL,"(:03) 3-M.Bryant 45 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",FIELD_GOAL,-8.744281641279159,0,0,27,18,2,0,3,8
2017_11_KC_NYG,0.30132728815078735,NYG,NYG,KC,"(7:47) 9-B.Wing punts 43 yards to KC 20, Center-51-Z.DeOssie. 13-D.Thomas to KC 28 for 8 yards (52-J.Casillas, 46-C.Munson).",PUNT,-8.699613537902444,0,0,63,21,4,7,47,11
2017_13_HOU_TEN,0.7525501847267151,TEN,TEN,HOU,"(3:01) (Punt formation) 6-B.Kern punts 55 yards to HOU 21, Center-48-B.Brinkley. 14-C.Thompson MUFFS catch, touched at HOU 21, and recovers at HOU 22. 14-C.Thompson to HOU 28 for 6 yards (33-T.Smith).",PUNT,-8.69312239108153,0,0,76,11,4,3,1,13
2017_02_BUF_CAR,0.7883339524269104,CAR,CAR,BUF,"(:39) 5-M.Palardy punts 39 yards to BUF 43, Center-44-J.Jansen, out of bounds.",PUNT,-8.618738664241917,0,0,82,31,3,0,39,2
2017_02_TEN_JAX,0.6222338080406189,TEN,JAX,TEN,"(:04) 4-R.Succop 41 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-8.594301037441497,0,0,23,5,2,0,4,2
2017_09_ATL_CAR,0.6764364242553711,CAR,CAR,ATL,"(2:32) 5-M.Palardy punts 57 yards to ATL 16, Center-44-J.Jansen. 19-A.Roberts to ATL 21 for 5 yards (53-B.Jacobs; 55-D.Mayo).",PUNT,-8.565390093370112,0,0,73,8,4,2,32,9
2017_05_BUF_CIN,0.6747864484786987,CIN,CIN,BUF,"(10:52) 10-K.Huber punts 48 yards to BUF 36, Center-46-C.Harris. 15-B.Tate pushed ob at CIN 24 for 40 yards (82-C.Carter). PENALTY on CIN, Unsportsmanlike Conduct, 12 yards, enforced at CIN 24. {penalty called as official ran into personnel off the Bengals bench}",PUNT,-8.541709104303152,0,0,84,9,4,10,52,5
2017_14_MIN_CAR,0.4609707295894623,MIN,CAR,MIN,"(3:11) 2-K.Forbath 27 yard field goal is GOOD, Center-47-K.McDermott, Holder-4-R.Quigley.",FIELD_GOAL,-8.504671049664097,0,0,9,9,4,3,11,14
2017_16_NYG_ARI,0.656359076499939,ARI,ARI,NYG,"(1:33) 2-A.Lee punts 43 yards to NYG 46, Center-46-A.Brewer. 84-H.Sharp to ARI 48 for 6 yards (43-H.Reddick).",PUNT,-8.409343932981528,0,0,89,24,1,1,33,16
2017_10_PIT_IND,0.26150229573249817,IND,IND,PIT,"(10:24) 2-R.Sanchez punts 48 yards to PIT 40, Center-46-L.Rhodes. 84-A.Brown ran ob at PIT 47 for 7 yards (47-D.Daniels).",PUNT,-8.354112254396444,0,0,88,23,4,10,24,10
2017_17_CLE_PIT,0.7298884391784668,PIT,PIT,CLE,"(14:21) (Punt formation) 4-J.Berry punts 36 yards to CLE 36, Center-57-K.Canaday, fair catch by 22-J.Peppers.",PUNT,-8.314732610502261,0,0,72,28,4,14,21,17
2017_03_DAL_ARI,0.5495103001594543,ARI,ARI,DAL,"(2:35) 2-A.Lee punts 49 yards to DAL 46, Center-46-A.Brewer. 10-R.Switzer to ARI 33 for 21 yards (35-E.Penny).",PUNT,-8.259973396715765,0,0,95,15,2,2,35,3
2017_15_ARI_WAS,0.6903908848762512,WAS,WAS,ARI,"(15:00) 5-T.Way punts 56 yards to ARI 25, Center-57-N.Sundberg. 10-B.Golden pushed ob at ARI 39 for 14 yards (22-D.Everett). WAS-52-R.Anderson was injured during the play. He is Out.  52 - has a knee injury",PUNT,-8.234216568388227,0,0,81,23,4,15,0,15
2017_05_TEN_MIA,0.6571251153945923,MIA,MIA,TEN,"(12:13) (Punt formation) 16-M.Haack punts 57 yards to TEN 31, Center-92-J.Denney, fair catch by 25-A.Jackson.",PUNT,-8.204603234731088,0,0,88,18,3,12,13,5
2017_16_OAK_PHI,0.3869656026363373,LV,PHI,LV,"(7:23) 7-M.King punts 43 yards to PHI 22, Center-59-J.Condo, downed by OAK-84-C.Patterson.",PUNT,-8.193377860086848,0,0,65,12,3,7,23,16
2017_07_NYJ_MIA,0.3273884356021881,NYJ,MIA,NYJ,"(4:15) (Punt formation) 4-L.Edwards punts 60 yards to MIA 9, Center-42-T.Hennessy. 14-J.Landry to MIA 25 for 16 yards (45-R.Miles).",PUNT,-8.121114110804797,0,0,69,15,4,4,15,7
2017_18_BUF_JAX,0.34645602107048035,BUF,JAX,BUF,"(1:53) 4-S.Hauschka 31 yard field goal is GOOD, Center-69-R.Ferguson, Holder-6-C.Schmidt.",FIELD_GOAL,-8.084770864383025,0,0,13,13,2,1,53,18
2017_11_DET_CHI,0.6486021280288696,DET,CHI,DET,"(13:29) (Punt formation) 6-S.Martin punts 47 yards to CHI 39, Center-48-D.Muhlbach. 29-T.Cohen to 50 for 11 yards (54-S.Longa).",PUNT,-8.04113397880058,0,0,86,16,3,13,29,11
2017_04_DET_MIN,0.9121036529541016,DET,MIN,DET,"(2:00) (Punt formation) 18-J.Locke punts 47 yards to MIN 44, Center-48-D.Muhlbach. 35-M.Sherels to MIN 44 for no gain (10-J.Abbrederis).",PUNT,-8.027269790161824,0,0,91,15,4,2,0,4
2017_11_KC_NYG,0.3359546363353729,NYG,NYG,KC,"(4:18) 9-B.Wing punts 57 yards to KC 5, Center-51-Z.DeOssie, downed by NYG-22-W.Gallman.",PUNT,-7.852292397621305,0,0,62,13,4,4,18,11
2017_11_LA_MIN,0.6131376028060913,LA,MIN,LA,"(1:51) (Punt formation) 6-J.Hekker punts 43 yards to LA 44, Center-44-J.McQuaide. 35-M.Sherels to LA 35 for 9 yards (50-S.Ebukam). PENALTY on LA-10-P.Cooper, Illegal Shift, 5 yards, enforced at LA 35. Minnesota challenged the runner was in bounds ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 01:40.)",PUNT,-7.75366543469876,0,0,99,19,1,1,51,11
2017_17_CIN_BAL,0.3710916340351105,BAL,BAL,CIN,"(13:12) (Field Goal formation) 9-J.Tucker 34 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",FIELD_GOAL,-7.732447488489008,0,0,16,11,4,13,12,17
2017_14_TEN_ARI,0.7300313115119934,ARI,ARI,TEN,"(3:50) 4-P.Dawson 35 yard field goal is GOOD, Center-49-J.Drescher, Holder-2-A.Lee.",FIELD_GOAL,-7.70741012031322,0,0,17,17,4,3,50,14
2017_03_CIN_GB,0.5221117734909058,CIN,GB,CIN,"(12:47) 10-K.Huber punts 57 yards to GB 11, Center-46-C.Harris. 11-T.Davis to GB 21 for 10 yards (42-C.Fejedelem).",PUNT,-7.678127592131503,0,0,68,21,4,12,47,3
2017_14_TEN_ARI,0.8987573981285095,ARI,ARI,TEN,"(1:41) 2-A.Lee punts 55 yards to TEN 22, Center-49-J.Drescher. 25-A.Jackson to TEN 22 for no gain (13-Ja.Brown, 35-E.Penny).",PUNT,-7.5524490868291,0,0,77,12,4,1,41,14
2017_13_TB_GB,0.27126750349998474,TB,GB,TB,"(:54) 9-B.Anger punts 46 yards to GB 36, Center-65-G.Sanborn. 11-T.Davis to GB 38 for 2 yards (16-F.Martino, 32-J.Rodgers).",PUNT,-7.5187134479634885,0,0,82,12,4,0,54,13
2017_05_SF_IND,0.5048900246620178,IND,IND,SF,"(7:51) (Field Goal formation) 4-A.Vinatieri 38 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",FIELD_GOAL,-7.4618944673076015,0,0,20,18,3,7,51,5
2017_04_DET_MIN,0.48274722695350647,DET,MIN,DET,"(5:52) (Punt formation) 18-J.Locke punts 45 yards to MIN 17, Center-48-D.Muhlbach. 35-M.Sherels to MIN 19 for 2 yards (34-Z.Zenner).",PUNT,-7.442143818908967,0,0,62,16,2,5,52,4
2017_05_TEN_MIA,0.7988669872283936,MIA,MIA,TEN,"(5:51) (Punt formation) 16-M.Haack punts 50 yards to TEN 13, Center-92-J.Denney. 25-A.Jackson pushed ob at TEN 15 for 2 yards (32-K.Drake). Penalty on TEN-14-E.Weems, Running Into the Kicker, declined.",PUNT,-7.313954088955896,0,0,63,25,4,5,51,5
2017_09_OAK_MIA,0.6657693982124329,LV,MIA,LV,"(9:43) (Punt formation) 7-M.King punts 49 yards to MIA 40, Center-59-J.Condo. 19-J.Grant to MIA 45 for 5 yards (55-M.Lee).",PUNT,-7.305913641974442,0,0,89,9,4,9,43,9
2017_08_HOU_SEA,0.6642904877662659,SEA,SEA,HOU,"(11:34) 9-J.Ryan punts 47 yards to HOU 39, Center-69-T.Ott, out of bounds. PENALTY on HOU-35-E.Pleasant, Offensive Holding, 10 yards, enforced at HOU 39. Penalty on HOU-50-B.Heeney, Offensive Holding, declined.",PUNT,-7.253743954370833,0,0,86,10,4,11,34,8
2017_03_MIA_NYJ,0.4700753688812256,MIA,NYJ,MIA,"(2:36) 16-M.Haack punts 48 yards to NYJ 45, Center-92-J.Denney. 14-J.Kerley to NYJ 48 for 3 yards (45-M.Hull). PENALTY on NYJ-51-J.Stanford, Offensive Holding, 10 yards, enforced at NYJ 39. Penalty on NYJ-21-M.Claiborne, Illegal Block Above the Waist, declined.",PUNT,-7.244557941301991,0,0,93,18,2,2,36,3
2017_06_IND_TEN,0.23893022537231445,IND,TEN,IND,"(7:32) (Field Goal formation) 4-A.Vinatieri 52 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",FIELD_GOAL,-7.204627047534874,0,0,34,20,4,7,32,6
2017_18_ATL_LA,0.6098871231079102,ATL,LA,ATL,"(1:29) 5-M.Bosher punts 60 yards to LA 26, Center-47-J.Harris. 10-P.Cooper to LA 40 for 14 yards (27-D.Kazee). PENALTY on LA-58-C.Littleton, Offensive Holding, 10 yards, enforced at LA 26.",PUNT,-7.196375876167785,0,0,86,19,2,1,29,18
2017_17_KC_DEN,0.47631964087486267,KC,DEN,KC,"(3:03) (Punt formation) PENALTY on KC-2-D.Colquitt, Delay of Game, 5 yards, enforced at KC 10 - No Play.",PENALTY,-7.177119301913578,0,0,90,26,1,3,3,17
2017_16_OAK_PHI,0.5322409272193909,PHI,PHI,LV,"(12:24) 8-D.Jones punts 42 yards to OAK 49, Center-45-R.Lovato, fair catch by 38-T.Carrie.",PUNT,-7.175701546660093,0,0,91,28,4,12,24,16
2017_06_CHI_BAL,0.8677658890484133,CHI,BAL,CHI,"(2:11) (Field Goal formation) 4-C.Barth 40 yard field goal is GOOD, Center-49-A.DePaola, Holder-16-P.O'Donnell.",FIELD_GOAL,-7.162555152315896,0,0,22,9,5,2,11,6
2017_06_CHI_BAL,0.36077871918678284,BAL,BAL,CHI,"(11:39) (Field Goal formation) 9-J.Tucker 31 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",FIELD_GOAL,-7.106867572346612,0,0,13,13,4,11,39,6
2017_02_WAS_LA,0.36120685935020447,LA,LA,WAS,"(3:07) 4-G.Zuerlein 32 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",FIELD_GOAL,-7.106627409114644,0,0,14,12,2,3,7,2
2017_10_GB_CHI,0.3759908974170685,CHI,CHI,GB,"(:01) (Field Goal formation) 4-C.Barth 44 yard field goal is GOOD, Center-49-A.DePaola, Holder-16-P.O'Donnell. PENALTY on CHI-79-B.Sowell, Unnecessary Roughness, 15 yards, enforced between downs.",FIELD_GOAL,-7.102625177937632,0,0,26,6,2,0,1,10
2017_08_HOU_SEA,0.4458876848220825,HOU,SEA,HOU,"(7:08) 7-K.Fairbairn 31 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-S.Lechler.",FIELD_GOAL,-7.084287190515404,0,0,13,10,3,7,8,8
2017_11_JAX_CLE,0.6871318221092224,JAX,CLE,JAX,"(10:40) 3-B.Nortman punts 43 yards to CLE 33, Center-49-C.Holba. 22-J.Peppers MUFFS catch, touched at CLE 33, ball out of bounds at CLE 33.",PUNT,-7.081134772643544,0,0,76,9,4,10,40,11
2017_14_PHI_LA,0.6476765275001526,PHI,LA,PHI,"(3:50) 4-J.Elliott 33 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",FIELD_GOAL,-7.039711501860069,0,0,15,4,4,3,50,14
2017_04_CAR_NE,0.6893023252487183,CAR,NE,CAR,"(7:34) 5-M.Palardy punts 35 yards to CAR 49, Center-44-J.Jansen, fair catch by 80-D.Amendola.",PUNT,-7.0373745164844905,0,0,86,17,4,7,34,4
2017_13_KC_NYJ,0.6024391055107117,NYJ,NYJ,KC,"(3:58) (Field Goal formation) 7-C.Catanzaro 21 yard field goal is GOOD, NULLIFIED by Penalty, Center-42-T.Hennessy, Holder-4-L.Edwards. PENALTY on KC-96-B.Logan, Unnecessary Roughness, 2 yards, enforced at KC 3 - No Play.",PENALTY,-7.011145621491181,0,0,3,3,4,3,58,13
2017_10_NYJ_TB,0.3803281784057617,NYJ,TB,NYJ,"(:03) (Field Goal formation) 7-C.Catanzaro 47 yard field goal is GOOD, Center-42-T.Hennessy, Holder-4-L.Edwards.",FIELD_GOAL,-6.964915563986416,0,0,29,27,2,0,3,10
2017_10_PIT_IND,0.7303155064582825,PIT,IND,PIT,"(6:21) 9-C.Boswell 37 yard field goal is No Good, Hit Right Upright, Center-57-K.Canaday, Holder-4-J.Berry.",FIELD_GOAL,-6.936208238630115,0,0,19,6,4,6,21,10
2017_20_JAX_NE,0.589676022529602,JAX,NE,JAX,"(6:30) 3-B.Nortman punts 43 yards to NE 19, Center-49-C.Holba, fair catch by 80-D.Amendola.",PUNT,-6.930895710822014,0,0,62,9,4,6,30,20
2017_19_ATL_PHI,0.4924229383468628,PHI,PHI,ATL,"(:15) 4-J.Elliott 37 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",FIELD_GOAL,-6.909606907454759,0,0,19,10,3,0,15,19
2017_07_NYJ_MIA,0.7557756900787354,NYJ,MIA,NYJ,"(9:53) (Punt formation) 4-L.Edwards punts 41 yards to MIA 44, Center-42-T.Hennessy. 19-J.Grant to MIA 46 for 2 yards (51-J.Stanford).",PUNT,-6.887298529234457,0,0,85,20,4,9,53,7
2017_10_SEA_ARI,0.8176510334014893,SEA,ARI,SEA,"(:07) 7-B.Walsh 43 yard field goal is GOOD, Center-69-T.Ott, Holder-9-J.Ryan.",FIELD_GOAL,-6.8646466210843045,0,0,25,16,2,0,7,10
2017_13_HOU_TEN,0.4568980634212494,HOU,TEN,HOU,"(:43) (Field Goal formation) 7-K.Fairbairn 48 yard field goal is No Good, Hit Left Upright, Center-46-J.Weeks, Holder-9-S.Lechler.",FIELD_GOAL,-6.856808116925187,0,0,30,18,2,0,43,13
2017_09_WAS_SEA,0.5803900361061096,WAS,SEA,WAS,"(2:31) 5-T.Way punts 29 yards to SEA 21, Center-57-N.Sundberg. 16-T.Lockett to SEA 29 for 8 yards (22-D.Everett).",PUNT,-6.840255528174588,0,0,50,13,4,2,31,9
2017_12_NYG_WAS,0.6366982460021973,WAS,WAS,NYG,"(:18) 6-N.Rose 28 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",FIELD_GOAL,-6.806371955174711,0,0,10,9,2,0,18,12
2017_04_SF_ARI,0.42802825570106506,SF,ARI,SF,"(7:21) 9-R.Gould 39 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",FIELD_GOAL,-6.714518510086933,0,0,21,14,2,7,21,4
2017_01_BAL_CIN,0.5318611860275269,BAL,CIN,BAL,"(7:22) 4-S.Koch punts 52 yards to CIN 28, Center-46-M.Cox. 12-A.Erickson to CIN 40 for 12 yards (41-A.Levine Sr.; 51-K.Correa).",PUNT,-6.713791009313894,0,0,80,16,2,7,22,1
2017_02_SF_SEA,0.41092315316200256,SF,SEA,SF,"(11:40) 9-R.Gould 34 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",FIELD_GOAL,-6.662082595720989,0,0,16,6,4,11,40,2
2017_12_LAC_DAL,0.6246074438095093,LAC,DAL,LAC,(13:36) (Shotgun) 17-P.Rivers pass short left to 30-A.Ekeler to DAL 4 for 12 yards (27-J.Lewis).,PASS,-6.650888867579951,1,0,16,13,2,13,36,12
2017_08_CAR_TB,0.6846534609794617,CAR,TB,CAR,"(9:30) (Punt formation) 5-M.Palardy punts 55 yards to TB 38, Center-44-J.Jansen. 18-B.Reedy to CAR 45 for 17 yards (57-A.Gachkar). Penalty on TB-25-P.Barber, Illegal Block Above the Waist, declined. PENALTY on TB-12-C.Godwin, Illegal Block Above the Waist, 10 yards, enforced at TB 39.",PUNT,-6.642228352112433,0,0,93,16,2,9,30,8
2017_01_KC_NE,0.3988970220088959,KC,NE,KC,"(6:29) 2-D.Colquitt punts 39 yards to NE 46, Center-41-J.Winchester, fair catch by 80-D.Amendola.",PUNT,-6.5820717355212395,0,0,85,9,3,6,29,1
2017_10_NYJ_TB,0.6142529249191284,TB,TB,NYJ,"(5:24) (Punt formation) 9-B.Anger punts 41 yards to NYJ 32, Center-65-G.Sanborn. 87-J.Natson to NYJ 30 for -2 yards (26-J.Robinson).",PUNT,-6.579854534870464,0,0,73,9,3,5,24,10
2017_10_LAC_JAX,0.7882866859436035,LAC,JAX,LAC,"(1:08) (Punt formation) 8-D.Kaser punts 42 yards to JAX 42, Center-47-M.Windt. 85-J.Mickens to JAX 48 for 6 yards (30-A.Ekeler).",PUNT,-6.5755940147975664,0,0,84,4,4,1,8,10
2017_11_BAL_GB,0.7653971314430237,BAL,GB,BAL,"(:03) 9-J.Tucker 39 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",FIELD_GOAL,-6.565043787185502,0,0,21,1,2,0,3,11
2017_02_ARI_IND,0.26454436779022217,IND,IND,ARI,"(:33) 2-R.Sanchez punts 44 yards to ARI 43, Center-46-L.Rhodes. 33-K.Williams to ARI 49 for 6 yards (41-M.Farley).",PUNT,-6.549739480482458,0,0,87,10,4,0,33,2
