game_id,prior_wp,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds,week
2019_01_SF_TB,0.707859456539154,SF,TB,SF,"(8:31) 6-M.Wishnowsky punts 37 yards to SF 41, Center-40-C.Holba, downed by SF-57-D.Greenlaw.",PUNT,-11.055901442856701,0,0,96,18,4,8,31,1
2019_10_MIA_IND,0.46808749437332153,IND,IND,MIA,"(:43) 4-A.Vinatieri 39 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",FIELD_GOAL,-10.73557397734686,0,0,21,17,3,0,43,10
2019_10_BUF_CLE,0.6256586313247681,CLE,CLE,BUF,"(9:23) (Punt formation) 7-J.Gillan punts 46 yards to BUF 30, Center-47-C.Hughlett. 18-A.Roberts to CLE 48 for 22 yards (30-D.Johnson).",PUNT,-10.651880584051817,0,0,76,13,4,9,23,10
2019_09_MIN_KC,0.35371264815330505,MIN,KC,MIN,"(1:55) 2-B.Colquitt punts 27 yards to MIN 45, Center-58-A.Cutting, out of bounds.",PUNT,-10.588475775184953,0,0,82,17,4,1,55,9
2019_09_MIN_KC,0.22646144032478333,KC,KC,MIN,"(2:36) 7-H.Butker 54 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",FIELD_GOAL,-10.567527872040088,0,0,36,27,4,2,36,9
2019_10_MIA_IND,0.33448994159698486,MIA,IND,MIA,"(5:50) 7-J.Sanders 48 yard field goal is GOOD, Center-46-T.Pepper, Holder-2-M.Haack.",FIELD_GOAL,-10.477168530360697,0,0,30,14,4,5,50,10
2019_16_HOU_TB,0.658416211605072,HOU,TB,HOU,"(7:16) 7-K.Fairbairn 37 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",FIELD_GOAL,-10.477066867655445,0,0,19,9,4,7,16,16
2019_13_TEN_IND,0.5584338307380676,IND,IND,TEN,"(5:12) 4-A.Vinatieri 46 yard field goal is BLOCKED (29-D.Cruikshank), Center-46-L.Rhodes, Holder-8-R.Sanchez, RECOVERED by TEN-23-T.Smith at TEN 37. 23-T.Smith for 63 yards, TOUCHDOWN.",FIELD_GOAL,-10.345859083892847,0,0,28,10,4,5,12,13
2019_10_NYG_NYJ,0.6430789232254028,NYG,NYJ,NYG,"(1:01) 9-R.Dixon punts 53 yards to NYJ 30, Center-51-Z.DeOssie. 10-B.Berrios to NYJ 30 for no gain (17-C.Core).",PUNT,-10.125839277318356,0,0,83,18,3,1,1,10
2019_08_GB_KC,0.5386044979095459,GB,KC,GB,"(1:35) 2-M.Crosby 35 yard field goal is GOOD, Center-43-H.Bradley, Holder-6-J.Scott.",FIELD_GOAL,-9.924275267617539,0,0,17,17,3,1,35,8
2019_17_ATL_TB,0.7378088235855103,TB,TB,ATL,"(10:10) (Punt formation) PENALTY on ATL-91-J.Tuioti-Mariner, Neutral Zone Infraction, 5 yards, enforced at TB 9 - No Play.",PENALTY,-9.854338037945467,0,0,91,21,4,10,10,17
2019_15_BUF_PIT,0.6069064140319824,PIT,PIT,BUF,"(6:55) (Punt formation) 4-J.Berry punts 39 yards to BUF 36, Center-57-K.Canaday, out of bounds.",PUNT,-9.817384565050581,0,0,75,16,3,6,55,15
2019_15_BUF_PIT,0.40035516023635864,BUF,PIT,BUF,"(12:27) (Field Goal formation) 4-S.Hauschka 36 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",FIELD_GOAL,-9.795384295862409,0,0,18,18,4,12,27,15
2019_02_MIN_GB,0.6825488805770874,GB,GB,MIN,"(10:21) 6-J.Scott punts 59 yards to MIN 25, Center-43-H.Bradley. 12-C.Beebe ran ob at MIN 40 for 15 yards (31-A.Amos).",PUNT,-9.56523055086869,0,0,84,16,4,10,21,2
2019_05_BUF_TEN,0.6593003869056702,TEN,TEN,BUF,"(12:27) (Field Goal formation) 7-C.Santos 33 yard field goal is BLOCKED (92-D.Johnson), Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-9.464533358064557,0,0,15,15,4,12,27,5
2019_05_LA_SEA,0.6784599423408508,SEA,SEA,LA,"(1:50) 4-M.Dickson punts 45 yards to LA 6, Center-69-T.Ott. 19-J.Natson to LA 7 for 1 yard (25-T.Homer).",PUNT,-9.424233443759306,0,0,51,10,4,1,50,5
2019_14_PIT_ARI,0.671307384967804,PIT,ARI,PIT,"(:04) 9-C.Boswell 37 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-J.Berry.",FIELD_GOAL,-9.227152915692216,0,0,19,6,2,0,4,14
2019_02_CHI_DEN,0.6173259615898132,CHI,DEN,CHI,"(11:59) 16-P.O'Donnell punts 61 yards to DEN 25, Center-48-P.Scales. 11-D.Spencer to DEN 25 for no gain (45-J.Iyiegbuniwe). PENALTY on DEN-36-T.Marshall, Offensive Holding, 10 yards, enforced at DEN 25.",PUNT,-9.163268648888206,0,0,86,23,3,11,59,2
2019_09_MIN_KC,0.7099971771240234,MIN,KC,MIN,"(6:41) 2-B.Colquitt punts 46 yards to KC 26, Center-58-A.Cutting, out of bounds.",PUNT,-9.15293231390028,0,0,72,10,4,6,41,9
2019_16_NO_TEN,0.8648832440376282,NO,TEN,NO,"(10:53) (Punt formation) PENALTY on NO, Delay of Game, 0 yards, enforced at NO 1 - No Play.",PENALTY,-9.090848969440344,0,0,99,18,4,10,53,16
2019_03_HOU_LAC,0.8100770115852356,HOU,LAC,HOU,"(4:30) 9-B.Anger punts 55 yards to LAC 17, Center-46-J.Weeks. 20-D.King to LAC 16 for -1 yards (41-Z.Cunningham).",PUNT,-8.979389572505056,0,0,72,18,4,4,30,3
2019_09_TB_SEA,0.47790607810020447,TB,SEA,TB,"(3:22) 9-M.Gay 41 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",FIELD_GOAL,-8.711627345141203,0,0,23,13,3,3,22,9
2019_01_HOU_NO,0.7153828740119934,NO,NO,HOU,"(7:53) 6-T.Morstead punts 53 yards to HOU 4, Center-49-Z.Wood, out of bounds.",PUNT,-8.590855164137082,0,0,57,13,4,7,53,1
2019_08_OAK_HOU,0.42137911915779114,HOU,HOU,LV,"(1:07) 7-K.Fairbairn 33 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",FIELD_GOAL,-8.52205553342155,0,0,15,9,2,1,7,8
2019_16_PIT_NYJ,0.9458138942718506,NYJ,NYJ,PIT,"(1:39) 4-L.Edwards punts 28 yards to PIT 40, Center-42-T.Hennessy, downed by NYJ-42-T.Hennessy.",PUNT,-8.373962254762759,0,0,68,12,4,1,39,16
2019_13_LAC_DEN,0.5141519904136658,DEN,DEN,LAC,"(4:31) 8-B.McManus 52 yard field goal is GOOD, Center-42-C.Kreiter, Holder-6-C.Wadman.",FIELD_GOAL,-8.330815460614751,0,0,34,12,4,4,31,13
2019_09_CLE_DEN,0.44896844029426575,CLE,DEN,CLE,"(3:53) 4-A.Seibert 27 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",FIELD_GOAL,-8.320629449650205,0,0,9,9,2,3,53,9
2019_07_ARI_NYG,0.8107527494430542,ARI,NYG,ARI,"(13:06) 4-A.Lee punts 57 yards to NYG 18, Center-46-A.Brewer, out of bounds.",PUNT,-8.311173047777146,0,0,75,22,4,13,6,7
2019_03_PIT_SF,0.7052541971206665,SF,SF,PIT,"(11:28) 6-M.Wishnowsky punts 50 yards to PIT 28, Center-59-J.Condo. 10-R.Switzer to PIT 26 for -2 yards (41-E.Moseley). PENALTY on PIT-80-J.Holton, Offensive Holding, 10 yards, enforced at PIT 29.",PUNT,-8.29196334899828,0,0,78,13,4,11,28,3
2019_12_DET_WAS,0.7105082273483276,DET,WAS,DET,"(5:43) 6-S.Martin punts 37 yards to WAS 33, Center-48-D.Muhlbach. 18-T.Quinn to WAS 34 for 1 yard (44-J.Reeves-Maybin). PENALTY on WAS-58-C.Phillips, Illegal Block Above the Waist, 10 yards, enforced at WAS 32.",PUNT,-8.278222510894814,0,0,70,7,4,5,43,12
2019_16_BUF_NE,0.3484154939651489,BUF,NE,BUF,"(9:10) 9-C.Bojorquez punts 39 yards to NE 41, Center-69-R.Ferguson, fair catch by 14-M.Sanu Sr..",PUNT,-8.110608457626856,0,0,80,15,4,9,10,16
2019_08_DEN_IND,0.5008599758148193,DEN,IND,DEN,"(5:59) (Punt formation) 6-C.Wadman punts 42 yards to IND 8, Center-42-C.Kreiter, fair catch by 80-C.Rogers.",PUNT,-8.06915843618475,0,0,50,12,4,5,59,8
2019_18_BUF_HOU,0.22876980900764465,BUF,HOU,BUF,(1:41) (Shotgun) 17-J.Allen sacked at BUF 39 for -19 yards (54-J.Martin).,SACK,-8.046693022758436,1,0,42,27,4,1,41,18
2019_06_TEN_DEN,0.6998656392097473,DEN,DEN,TEN,"(:59) 6-C.Wadman punts 53 yards to TEN 41, Center-42-C.Kreiter. 10-A.Humphries to TEN 48 for 7 yards (36-T.Marshall).",PUNT,-7.9979580206825105,0,0,94,20,2,0,59,6
2019_09_MIN_KC,0.5855423808097839,MIN,KC,MIN,"(:09) 5-D.Bailey 29 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",FIELD_GOAL,-7.9004491893839415,0,0,11,10,2,0,9,9
2019_05_BUF_TEN,0.3688436448574066,TEN,TEN,BUF,"(:49) (Field Goal formation) 7-C.Santos 36 yard field goal is No Good, Wide Right, Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-7.833211232667008,0,0,18,15,2,0,49,5
2019_09_MIN_KC,0.4442155957221985,KC,KC,MIN,"(1:54) 2-D.Colquitt punts 58 yards to MIN 22, Center-41-J.Winchester. 21-M.Hughes to MIN 32 for 10 yards (50-D.Lee).",PUNT,-7.673961007285378,0,0,80,16,2,1,54,9
2019_05_LA_SEA,0.6539438366889954,LA,SEA,LA,"(8:51) 6-J.Hekker punts 45 yards to LA 47, Center-44-J.McQuaide, out of bounds.",PUNT,-7.633387637112321,0,0,98,9,3,8,51,5
2019_06_DET_GB,0.683297872543335,DET,GB,DET,"(:30) 6-S.Martin punts 46 yards to GB 30, Center-48-D.Muhlbach, fair catch by 10-D.Shepherd.",PUNT,-7.565895121500191,0,0,76,18,3,0,30,6
2019_08_PHI_BUF,0.8744784593582153,PHI,BUF,PHI,"(15:00) 1-C.Johnston punts 40 yards to BUF 38, Center-45-R.Lovato, out of bounds.",PUNT,-7.436027937651033,0,0,78,17,4,15,0,8
2019_01_GB_CHI,0.536415159702301,GB,CHI,GB,"(6:43) (Punt formation) 6-J.Scott punts 50 yards to CHI 18, Center-43-H.Bradley. 29-T.Cohen to CHI 23 for 5 yards (30-J.Williams).",PUNT,-7.372939330998669,0,0,68,20,3,6,43,1
2019_17_ATL_TB,0.728566586971283,TB,TB,ATL,"(3:11) 8-B.Pinion punts 44 yards to ATL 15, Center-97-Z.Triner. 38-K.Barner to ATL 20 for 5 yards (17-J.Watson).",PUNT,-7.337467817940464,0,0,59,9,4,3,11,17
2019_05_ARI_CIN,0.8309081792831421,ARI,CIN,ARI,"(3:52) 9-R.Winslow punts 55 yards to CIN 20, Center-46-A.Brewer. 83-T.Boyd to CIN 19 for -1 yards (16-T.Sherfield).",PUNT,-7.316025695984337,0,0,75,10,4,3,52,5
2019_02_NO_LA,0.6003145575523376,LA,LA,NO,"(3:39) 6-J.Hekker punts 51 yards to NO 44, Center-44-J.McQuaide. 11-D.Harris to 50 for 6 yards (48-T.Howard).",PUNT,-7.28496691797519,0,0,95,24,1,3,39,2
2019_17_IND_JAX,0.5788447856903076,JAX,JAX,IND,"(10:42) (Punt formation) 9-L.Cooke punts 59 yards to IND 8, Center-46-M.Orzech. 21-N.Hines to IND 10 for 2 yards (48-L.Jacobs). PENALTY on IND-39-M.Tell III, Illegal Block Above the Waist, 5 yards, enforced at IND 10.",PUNT,-7.272223109695844,0,0,67,15,4,10,42,17
2019_16_CIN_MIA,0.21334395604208112,MIA,MIA,CIN,"(4:27) (Punt formation) 2-M.Haack punts 50 yards to CIN 20, Center-46-T.Pepper. 12-A.Erickson pushed ob at CIN 36 for 16 yards (43-A.Van Ginkel).",PUNT,-7.138053384131808,0,0,70,20,5,4,27,16
2019_10_NYG_NYJ,0.5397591590881348,NYJ,NYJ,NYG,"(9:39) 4-L.Edwards punts 40 yards to NYG 39, Center-42-T.Hennessy, downed by NYJ-42-T.Hennessy.",PUNT,-7.128233584326367,0,0,79,20,2,9,39,10
2019_14_NYG_PHI,0.6710241436958313,NYG,PHI,NYG,"(13:41) 9-R.Dixon punts 54 yards to PHI 31, Center-69-C.Holba. 84-G.Ward ran ob at PHI 47 for 16 yards (83-S.Simonson).",PUNT,-7.0625742822041175,0,0,85,20,3,13,41,14
2019_09_CLE_DEN,0.41751688718795776,CLE,DEN,CLE,"(:19) 4-A.Seibert 30 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",FIELD_GOAL,-7.011438244576283,0,0,12,3,2,0,19,9
2019_03_LA_CLE,0.3976472318172455,CLE,CLE,LA,"(:04) 4-A.Seibert 35 yard field goal is GOOD, Center-47-C.Hughlett, Holder-7-J.Gillan.",FIELD_GOAL,-6.979395091049156,0,0,17,10,2,0,4,3
2019_10_DET_CHI,0.8640556931495667,CHI,CHI,DET,"(3:40) (Punt formation) 16-P.O'Donnell punts 37 yards to DET 42, Center-48-P.Scales. 39-J.Agnew to DET 48 for 6 yards (44-N.Kwiatkoski).",PUNT,-6.903312979170082,0,0,79,19,4,3,40,10
2019_19_HOU_KC,0.672825813293457,HOU,KC,HOU,"(10:58) 7-K.Fairbairn 31 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-B.Anger.",FIELD_GOAL,-6.902348957271471,0,0,13,1,2,10,58,19
2019_12_TB_ATL,0.61302947998046875,ATL,ATL,TB,"(11:38) 9-R.Allen punts 54 yards to TB 38, Center-47-J.Harris. 22-T.Logan pushed ob at TB 49 for 11 yards (30-Q.Ollison).",PUNT,-6.876378500789777,0,0,92,28,2,11,38,12
2019_11_NE_PHI,0.5186852812767029,PHI,PHI,NE,"(6:54) 1-C.Johnston punts 47 yards to NE 38, Center-45-R.Lovato. 14-M.Sanu to PHI 48 for 14 yards (36-R.Ford).",PUNT,-6.850082622127687,0,0,85,17,2,6,54,11
2019_10_BUF_CLE,0.5018399357795715,BUF,CLE,BUF,"(:20) (Field Goal formation) 4-S.Hauschka 34 yard field goal is No Good, Wide Left, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",FIELD_GOAL,-6.779512656706757,0,0,16,10,2,0,20,10
2019_01_TEN_CLE,0.6989192366600037,CLE,CLE,TEN,"(3:43) 7-J.Gillan punts 49 yards to TEN 45, Center-47-C.Hughlett, downed by CLE-86-P.Brown.",PUNT,-6.752303776916001,0,0,94,28,1,3,43,1
2019_13_PHI_MIA,0.7741903066635132,MIA,MIA,PHI,"(3:42) (Field Goal formation) 7-J.Sanders 51 yard field goal is GOOD, Center-46-T.Pepper, Holder-2-M.Haack.",FIELD_GOAL,-6.722767401144907,0,0,33,13,4,3,42,13
2019_10_ATL_NO,0.5296149253845215,NO,NO,ATL,"(6:09) 3-W.Lutz 28 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",FIELD_GOAL,-6.714025746561973,0,0,10,10,3,6,9,10
2019_01_GB_CHI,0.4628678560256958,GB,CHI,GB,"(5:37) (Punt formation) 6-J.Scott punts 63 yards to CHI 11, Center-43-H.Bradley, downed by GB-25-W.Redmond.",PUNT,-6.69547675342087,0,0,74,14,2,5,37,1
2019_06_PHI_MIN,0.7491300106048584,MIN,MIN,PHI,"(9:13) 2-B.Colquitt punts 35 yards to PHI 42, Center-58-A.Cutting. 35-B.Scott to PHI 45 for 3 yards (23-M.Boone).",PUNT,-6.620814314497778,0,0,77,22,3,9,13,6
2019_17_PHI_NYG,0.6763908863067627,PHI,NYG,PHI,"(:43) 1-C.Johnston punts 41 yards to NYG 35, Center-45-R.Lovato. 18-D.Scott to NYG 32 for -3 yards (27-M.Jenkins).",PUNT,-6.575211908865548,0,0,76,16,1,0,43,17
2019_11_JAX_IND,0.6654508709907532,IND,IND,JAX,"(1:04) (Punt formation) 8-R.Sanchez punts 44 yards to JAX 33, Center-46-L.Rhodes, fair catch by 12-D.Westbrook. PENALTY on JAX-54-D.Payne, Offensive Holding, 10 yards, enforced at JAX 33.",PUNT,-6.554923890637532,0,0,77,12,2,1,4,11
2019_01_WAS_PHI,0.4012594223022461,WAS,PHI,WAS,"(2:51) 3-D.Hopkins 41 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",FIELD_GOAL,-6.547886535326832,0,0,23,10,1,2,51,1
2019_17_CHI_MIN,0.17897243797779083,MIN,MIN,CHI,"(:02) 5-D.Bailey 38 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",FIELD_GOAL,-6.547039284595948,0,0,20,1,2,0,2,17
2019_14_NYG_PHI,0.7125742435455322,NYG,PHI,NYG,"(8:22) 9-R.Dixon punts 43 yards to PHI 25, Center-69-C.Holba, downed by NYG-69-C.Holba. PENALTY on PHI-32-R.Douglas, Offensive Holding, 10 yards, enforced at PHI 25.",PUNT,-6.523657174581899,0,0,68,15,4,8,22,14
2019_11_CHI_LA,0.6768326163291931,LA,LA,CHI,"(14:16) 6-J.Hekker punts 49 yards to CHI 20, Center-44-J.McQuaide, out of bounds.",PUNT,-6.521699468383929,0,0,69,10,4,14,16,11
2019_09_IND_PIT,0.6349910497665405,PIT,PIT,IND,"(6:39) (Field Goal formation) 9-C.Boswell 26 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-J.Berry.",FIELD_GOAL,-6.4407522773311925,0,0,8,8,4,6,39,9
2019_04_TB_LA,0.8610935211181641,TB,LA,TB,"(2:37) 9-M.Gay 21 yard field goal is GOOD, Center-97-Z.Triner, Holder-8-B.Pinion.",FIELD_GOAL,-6.433441784088089,0,0,3,3,4,2,37,4
2019_03_CIN_BUF,0.5623612403869629,CIN,BUF,CIN,"(4:58) 4-R.Bullock 43 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",FIELD_GOAL,-6.418347996644165,0,0,25,8,4,4,58,3
2019_13_CLE_PIT,0.47979745268821716,CLE,PIT,CLE,(:02) (Shotgun) 3-G.Gilbert pass incomplete deep right.,PASS,-6.385659741626235,1,0,64,10,2,0,2,13
2019_10_MIA_IND,0.6231886744499207,MIA,IND,MIA,"(12:26) (Punt formation) 2-M.Haack punts 54 yards to IND 30, Center-46-T.Pepper. 80-C.Rogers to IND 37 for 7 yards (81-D.Smythe).",PUNT,-6.374461079459103,0,0,84,28,3,12,26,10
2019_16_HOU_TB,0.449512243270874,HOU,TB,HOU,"(14:34) 9-B.Anger punts 54 yards to TB 30, Center-46-J.Weeks. 83-S.Schnell to TB 32 for 2 yards (38-G.Howell).",PUNT,-6.354306711590667,0,0,84,19,4,14,34,16
2019_01_GB_CHI,0.4200611710548401,CHI,CHI,GB,"(:24) (Punt formation) 16-P.O'Donnell punts 52 yards to GB 33, Center-48-P.Scales, downed by CHI-84-C.Patterson.",PUNT,-6.338699236164615,0,0,85,10,2,0,24,1
2019_12_DAL_NE,0.8121843338012695,NE,NE,DAL,"(9:37) 2-N.Folk 42 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey. NE 9-Folk 1,101 career pts, 49th all-time.",FIELD_GOAL,-6.306450540351847,0,0,24,20,4,9,37,12
2019_13_BUF_DAL,0.41187572479248047,BUF,DAL,BUF,"(4:30) (Field Goal formation) 4-S.Hauschka 50 yard field goal is No Good, Wide Right, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",FIELD_GOAL,-6.287212186733036,0,0,32,13,2,4,30,13
2019_17_NYJ_BUF,0.39308086037635803,BUF,BUF,NYJ,"(1:32) 4-S.Hauschka 28 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",FIELD_GOAL,-6.263878839919464,0,0,11,10,3,1,32,17
2019_17_ATL_TB,0.48102322220802307,ATL,TB,ATL,"(1:02) 7-Y.Koo 45 yard field goal is GOOD, Center-47-J.Harris, Holder-9-R.Allen.",FIELD_GOAL,-6.236449408607392,0,0,27,17,2,1,2,17
2019_17_CLE_CIN,0.6159732937812805,CIN,CIN,CLE,"(9:09) 4-R.Bullock 47 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",FIELD_GOAL,-6.216909822540508,0,0,29,20,3,9,9,17
2019_03_HOU_LAC,0.8154456615447998,LAC,LAC,HOU,"(11:23) 1-T.Long punts 60 yards to HOU 22, Center-45-C.Mazza. 14-D.Carter to HOU 45 for 23 yards (49-D.Tranquill).",PUNT,-6.174902850152762,0,0,82,18,3,11,23,3
2019_17_IND_JAX,0.5131668448448181,JAX,JAX,IND,"(2:13) 9-L.Cooke punts 59 yards to IND 7, Center-46-M.Orzech. 21-N.Hines to IND 25 for 18 yards (40-B.Watson).",PUNT,-6.171938783499584,0,0,66,16,3,2,13,17
2019_04_DAL_NO,0.4149186909198761,NO,NO,DAL,"(15:00) 3-W.Lutz 40 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",FIELD_GOAL,-6.129004379621136,0,0,22,18,2,15,0,4
2019_08_GB_KC,0.8070392608642578,GB,KC,GB,"(5:26) 6-J.Scott punts 43 yards to GB 48, Center-43-H.Bradley. 17-M.Hardman pushed ob at GB 30 for 18 yards (45-D.Vitale).",PUNT,-6.127987459465544,0,0,95,23,1,5,26,8
2019_06_SEA_CLE,0.35300418734550476,SEA,CLE,SEA,"(12:42) 4-M.Dickson punts 48 yards to CLE 35, Center-69-T.Ott. 80-J.Landry to CLE 40 for 5 yards (44-N.Bellore).",PUNT,-6.121088200735084,0,0,83,18,3,12,42,6
2019_08_GB_KC,0.46067723631858826,KC,KC,GB,"(10:12) 2-D.Colquitt punts 48 yards to GB 11, Center-41-J.Winchester, fair catch by 10-D.Shepherd.",PUNT,-6.071897357070895,0,0,59,19,3,10,12,8
2019_02_PHI_ATL,0.5329046845436096,PHI,ATL,PHI,"(10:50) 4-J.Elliott 34 yard field goal is GOOD, Center-45-R.Lovato, Holder-1-C.Johnston.",FIELD_GOAL,-6.062912237272364,0,0,16,14,2,10,50,2
2019_05_IND_KC,0.6857895255088806,IND,KC,IND,"(7:44) 4-A.Vinatieri 31 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",FIELD_GOAL,-6.062342975844345,0,0,13,10,4,7,44,5
2019_16_GB_MIN,0.7483978271484375,GB,MIN,GB,"(9:44) 6-J.Scott punts 50 yards to MIN 33, Center-43-H.Bradley, fair catch by 21-M.Hughes.",PUNT,-6.02764268714202,0,0,83,16,4,9,44,16
