game_id,prior_wp,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds,week
2018_07_NO_BAL,0.6023683547973633,BAL,BAL,NO,"(11:28) (Punt formation) 4-S.Koch punts 53 yards to NO 32, Center-46-M.Cox. 41-A.Kamara to NO 44 for 12 yards (27-C.Jones).",PUNT,-12.072708336628892,0,0,85,20,4,11,28,7
2018_15_SEA_SF,0.280330091714859,SF,SF,SEA,"(1:47) 5-B.Pinion punts 53 yards to SEA 28, Center-40-C.Holba. 16-T.Lockett to SEA 40 for 12 yards (26-G.Mabin). PENALTY on SEA-17-M.Turner, Illegal Block Above the Waist, 10 yards, enforced at SEA 36.",PUNT,-12.070644776116719,0,0,81,28,4,1,47,15
2018_13_NYJ_TEN,0.3922007977962494,TEN,TEN,NYJ,"(5:44) (Field Goal formation) 4-R.Succop 33 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-11.554344993396946,0,0,15,15,4,5,44,13
2018_04_KC_DEN,0.6055160760879517,DEN,DEN,KC,"(4:43) 1-M.King punts 35 yards to KC 40, Center-42-C.Kreiter, out of bounds.",PUNT,-11.513143602998568,0,0,75,10,4,4,43,4
2018_14_MIN_SEA,0.7544119358062744,SEA,SEA,MIN,"(8:19) 4-M.Dickson punts 39 yards to SEA 41, Center-69-T.Ott, downed by SEA-24-S.Luani. Ball illegally touched at SEA41.",PUNT,-11.40498621367994,0,0,98,10,4,8,19,14
2018_09_HOU_DEN,0.6294533014297485,HOU,DEN,HOU,"(3:40) 8-T.Daniel punts 61 yards to DEN 4, Center-46-J.Weeks. 24-A.Jones to DEN 14 for 10 yards (20-J.Reid).",PUNT,-11.24698619567274,0,0,65,10,4,3,40,9
2018_14_NO_TB,0.39698323607444763,TB,TB,NO,"(2:32) 9-B.Anger punts 39 yards to NO 49, Center-89-G.Sanborn, downed by TB-32-J.Rodgers.",PUNT,-10.977216373328645,0,0,88,23,3,2,32,14
2018_17_ARI_SEA,0.752674400806427,SEA,SEA,ARI,"(6:25) 11-S.Janikowski 42 yard field goal is GOOD, Center-69-T.Ott, Holder-4-M.Dickson.",FIELD_GOAL,-10.524324343591942,0,0,24,13,4,6,25,17
2018_10_NYG_SF,0.6198875308036804,SF,SF,NYG,"(4:25) 5-B.Pinion punts 46 yards to NYG 38, Center-86-K.Nelson, downed by SF. PENALTY on SF-33-T.Moore, Kick Catch Interference, 15 yards, enforced at NYG 38.",PUNT,-10.471659560751483,0,0,84,19,3,4,25,10
2018_01_JAX_NYG,0.6567894220352173,JAX,NYG,JAX,"(7:50) 9-L.Cooke punts 30 yards to JAX 46, Center-46-C.Tinker, out of bounds.",PUNT,-10.42557958237424,0,0,84,19,3,7,50,1
2018_01_ATL_PHI,0.5626294612884521,ATL,PHI,ATL,"(10:22) 5-M.Bosher punts 46 yards to PHI 28, Center-46-J.Overbaugh. 43-D.Sproles to PHI 37 for 9 yards (54-F.Oluokun).",PUNT,-10.064152229509887,0,0,74,16,3,10,22,1
2018_14_CAR_CLE,0.6191834807395935,CAR,CLE,CAR,"(7:15) 4-C.Catanzaro 34 yard field goal is GOOD, Center-44-J.Jansen, Holder-5-M.Palardy.",FIELD_GOAL,-10.051853585279332,0,0,16,16,3,7,15,14
2018_02_HOU_TEN,0.5303283929824829,TEN,TEN,HOU,"(:17) (Punt formation) 6-B.Kern punts 52 yards to HOU 31, Center-48-B.Brinkley. 21-T.Ervin to HOU 30 for -1 yards (29-D.Cruikshank).",PUNT,-10.015113159813026,0,0,83,18,3,0,17,2
2018_12_JAX_BUF,0.6432319283485413,JAX,BUF,JAX,"(:39) 4-J.Lambo 42 yard field goal is No Good, Wide Left, Center-45-M.Overton, Holder-9-L.Cooke.",FIELD_GOAL,-9.908323927573086,0,0,24,24,3,0,39,12
2018_18_LAC_BAL,0.9834089279174805,LAC,BAL,LAC,"(:54) (Punt formation) 5-D.Jones punts 41 yards to BAL 34, Center-47-M.Windt, out of bounds.",PUNT,-9.907067074505406,0,0,75,7,4,0,54,18
2018_03_BUF_MIN,0.9261091947555542,BUF,MIN,BUF,"(6:21) 4-S.Hauschka 50 yard field goal is GOOD, Center-69-R.Ferguson, Holder-9-C.Bojorquez.",FIELD_GOAL,-9.7481152373521809,0,0,31,9,2,6,21,3
2018_15_DET_BUF,0.5994905829429626,BUF,BUF,DET,"(4:51) 8-M.Darr punts 42 yards to DET 18, Center-69-R.Ferguson. 13-T.Jones pushed ob at DET 30 for 12 yards (69-R.Ferguson).",PUNT,-9.743029526558672,0,0,60,8,4,4,51,15
2018_04_PHI_TEN,0.9191891360144654,PHI,TEN,PHI,"(6:23) (Field Goal formation) 4-J.Elliott 37 yard field goal is GOOD, Center-45-R.Lovato, Holder-1-C.Johnston.",FIELD_GOAL,-9.689854683097636,0,0,19,12,5,6,23,4
2018_05_BAL_CLE,0.5777846574783325,CLE,CLE,BAL,"(9:32) (Punt formation) 4-B.Colquitt punts 55 yards to BAL 13, Center-47-C.Hughlett. 14-T.White to BAL 26 for 13 yards (13-R.Streater; 59-D.Hines).",PUNT,-9.687411654392484,0,0,68,9,4,9,32,5
2018_04_SEA_ARI,0.6479825377464294,ARI,ARI,SEA,"(1:55) 4-P.Dawson 45 yard field goal is No Good, Wide Right, Center-46-A.Brewer, Holder-2-A.Lee.",FIELD_GOAL,-9.515021784871301,0,0,27,6,4,1,55,4
2018_16_PIT_NO,0.6754608154296875,NO,NO,PIT,"(2:45) 6-T.Morstead punts 43 yards to PIT 34, Center-49-Z.Wood, fair catch by 10-R.Switzer.",PUNT,-8.964992208477128,0,0,77,23,3,2,45,16
2018_02_DET_SF,0.839311957359314,SF,SF,DET,"(1:16) 5-B.Pinion punts 44 yards to DET 16, Center-86-K.Nelson. 39-J.Agnew ran ob at DET 16 for no gain.",PUNT,-8.91219567233101,0,0,60,18,4,1,16,2
2018_17_CIN_PIT,0.3023453652858734,CIN,PIT,CIN,"(6:20) (Field Goal formation) 4-R.Bullock 32 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",FIELD_GOAL,-8.801506128599652,0,0,14,9,4,6,20,17
2018_05_LA_SEA,0.3520577549934387,SEA,SEA,LA,"(10:41) 4-M.Dickson punts 54 yards to LA 18, Center-69-T.Ott, fair catch by 17-R.Woods.",PUNT,-8.773532089411159,0,0,72,18,4,10,41,5
2018_03_NYG_HOU,0.8500936627388,NYG,HOU,NYG,"(11:20) 9-R.Dixon punts 53 yards to HOU 23, Center-51-Z.DeOssie. 21-T.Ervin to HOU 33 for 10 yards (57-N.Stupar).",PUNT,-8.656899781035008,0,0,76,19,4,11,20,3
2018_16_GB_NYJ,0.7303183674812317,NYJ,NYJ,GB,"(3:20) 4-L.Edwards punts 42 yards to GB 17, Center-42-T.Hennessy, downed by NYJ-17-C.Peake.",PUNT,-8.352088874737234,0,0,59,19,4,3,20,16
2018_14_BAL_KC,0.28381863236427307,BAL,KC,BAL,"(6:57) 4-S.Koch punts 54 yards to KC 22, Center-46-M.Cox, out of bounds.",PUNT,-8.350862355334506,0,0,76,24,4,6,57,14
2018_15_PHI_LA,0.723152220249176,PHI,LA,PHI,"(3:03) 1-C.Johnston punts 52 yards to LA 33, Center-45-R.Lovato. 19-J.Natson to LA 36 for 3 yards. FUMBLES, RECOVERED by PHI-57-D.Alexander at LA 36. 57-D.Alexander to LA 36 for no gain (19-J.Natson).",PUNT,-8.331041742870028,0,0,85,12,4,3,3,15
2018_12_NYG_PHI,0.5569981336593628,NYG,PHI,NYG,"(14:16) 9-R.Dixon punts 56 yards to PHI 32, Center-51-Z.DeOssie. 19-G.Tate to PHI 39 for 7 yards (93-B.Goodson).",PUNT,-8.280785606295893,0,0,88,20,4,14,16,12
2018_13_CHI_NYG,0.7784563899040222,NYG,NYG,CHI,"(12:46) 9-R.Dixon punts 53 yards to CHI 35, Center-51-Z.DeOssie. 29-T.Cohen to CHI 43 for 8 yards (85-R.Ellison). FUMBLES (85-R.Ellison), and recovers at CHI 45. 29-T.Cohen to CHI 45 for no gain (72-K.Wynn). PENALTY on CHI-15-J.Bellamy, Illegal Block Above the Waist, 10 yards, enforced at CHI 36.",PUNT,-8.255197339703372,0,0,88,18,4,12,46,13
2018_04_SEA_ARI,0.5168856978416443,SEA,ARI,SEA,"(5:04) 11-S.Janikowski 40 yard field goal is GOOD, Center-69-T.Ott, Holder-4-M.Dickson.",FIELD_GOAL,-8.188163947335333,0,0,21,17,3,5,4,4
2018_12_PIT_DEN,0.786798894405365,DEN,DEN,PIT,"(4:36) 3-C.Wadman punts 47 yards to PIT 38, Center-42-C.Kreiter. 10-R.Switzer to PIT 44 for 6 yards (27-B.Langley).",PUNT,-8.184002630795334,0,0,85,11,4,4,36,12
2018_12_GB_MIN,0.6442883014678955,MIN,MIN,GB,"(3:31) 5-D.Bailey 37 yard field goal is GOOD, Center-47-K.McDermott, Holder-6-M.Wile.",FIELD_GOAL,-8.153445533652032,0,0,19,16,3,3,31,12
2018_10_WAS_TB,0.4640709161758423,TB,TB,WAS,"(4:12) 7-C.Catanzaro 48 yard field goal is No Good, Wide Right, Center-89-G.Sanborn, Holder-9-B.Anger.",FIELD_GOAL,-8.152583334910346,0,0,30,21,3,4,12,10
2018_07_MIN_NYJ,0.7540807127952576,MIN,NYJ,MIN,"(8:11) 6-M.Wile punts 63 yards to NYJ 36, Center-47-K.McDermott, out of bounds.",PUNT,-7.995737386420117,0,0,99,34,1,8,11,7
2018_10_WAS_TB,0.5193464159965515,TB,TB,WAS,"(2:06) 7-C.Catanzaro 33 yard field goal is GOOD, Center-89-G.Sanborn, Holder-9-B.Anger.",FIELD_GOAL,-7.98211856120578,0,0,15,13,2,2,6,10
2018_16_WAS_TEN,0.4740723669528961,WAS,TEN,WAS,"(8:14) (Field Goal formation) 3-D.Hopkins 46 yard field goal is GOOD, Center-55-A.East, Holder-5-T.Way.",FIELD_GOAL,-7.935909447014453,0,0,28,19,4,8,14,16
2018_09_HOU_DEN,0.5393062829971313,HOU,DEN,HOU,"(14:11) 7-K.Fairbairn 37 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel.",FIELD_GOAL,-7.893177445488732,0,0,19,12,4,14,11,9
2018_05_ARI_SF,0.5300627946853638,ARI,SF,ARI,"(5:58) 2-A.Lee punts 40 yards to SF 32, Center-46-A.Brewer, downed by ARI-30-R.Ford.",PUNT,-7.861951140105944,0,0,72,7,4,5,58,5
2018_12_JAX_BUF,0.35265275835990906,BUF,BUF,JAX,"(1:51) 6-C.Schmidt punts 37 yards to JAX 25, Center-69-R.Ferguson. 12-D.Westbrook to JAX 48 for 23 yards (10-D.Thompson; 57-L.Alexander). Return credited to JAX 37 (spot of foul). Penalty on JAX-36-R.Harrison, Illegal Block Above the Waist, declined. PENALTY on JAX-41-T.Herndon, Illegal Block Above the Waist, 10 yards, enforced at JAX 37.",PUNT,-7.766670401665948,0,0,62,25,2,1,51,12
2018_13_BUF_MIA,0.7498601078987122,MIA,MIA,BUF,"(4:09) (Punt formation) 2-M.Haack punts 50 yards to BUF 49, Center-92-J.Denney, downed by MIA-35-W.Aikens.",PUNT,-7.7631943716474225,0,0,99,22,1,4,9,13
2018_18_SEA_DAL,0.619223952293396,DAL,DAL,SEA,"(7:06) (Punt formation) PENALTY on DAL-89-B.Jarwin, False Start, 1 yard, enforced at DAL 3 - No Play.",PENALTY,-7.706402183936653,0,0,97,9,3,7,6,18
2018_09_NYJ_MIA,0.6642382740974426,MIA,MIA,NYJ,"(3:32) (Punt formation) 2-M.Haack punts 57 yards to NYJ 9, Center-92-J.Denney. 19-A.Roberts to NYJ 18 for 9 yards (34-S.Perry).",PUNT,-7.682243127201978,0,0,66,17,3,3,32,9
2018_14_NYJ_BUF,0.6890449523925781,BUF,BUF,NYJ,"(2:35) 4-S.Hauschka 36 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-M.Darr.",FIELD_GOAL,-7.658575624128517,0,0,18,5,4,2,35,14
2018_13_CAR_TB,0.4652611315250397,TB,TB,CAR,"(4:29) 9-B.Anger punts 51 yards to CAR 29, Center-89-G.Sanborn. 23-K.Barner to TB 42 for 29 yards (9-B.Anger). PENALTY on CAR-53-B.Jacobs, Illegal Block Above the Waist, 10 yards, enforced at CAR 35.",PUNT,-7.607010565431416,0,0,80,29,2,4,29,13
2018_02_MIN_GB,0.9555093050003052,GB,GB,MIN,"(1:49) 2-M.Crosby 36 yard field goal is GOOD, Center-43-H.Bradley, Holder-6-J.Scott. Penalty on MIN-94-J.Johnson, Illegal Formation, declined.",FIELD_GOAL,-7.546415780651714,0,0,18,15,4,1,49,2
2018_01_SEA_DEN,0.5128582119941711,SEA,DEN,SEA,"(14:03) 11-S.Janikowski 35 yard field goal is GOOD, Center-69-T.Ott, Holder-4-M.Dickson.",FIELD_GOAL,-7.545827330346619,0,0,17,17,2,14,3,1
2018_02_IND_WAS,0.2990081012248993,WAS,WAS,IND,"(13:33) 3-D.Hopkins 49 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",FIELD_GOAL,-7.544035901219079,0,0,31,21,4,13,33,2
2018_17_CIN_PIT,0.7930853962898254,PIT,PIT,CIN,"(2:00) (Field Goal formation) 3-M.McCrane 35 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-J.Berry.",FIELD_GOAL,-7.540079788255667,0,0,17,3,4,2,0,17
2018_10_NYG_SF,0.6998077630996704,SF,SF,NYG,"(2:50) 9-R.Gould 30 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",FIELD_GOAL,-7.490367688234059,0,0,12,3,4,2,50,10
2018_01_ATL_PHI,0.48737800121307373,ATL,PHI,ATL,"(14:18) 5-M.Bosher punts 49 yards to PHI 40, Center-46-J.Overbaugh, fair catch by 43-D.Sproles.",PUNT,-7.432625820036627,0,0,89,19,2,14,18,1
2018_01_JAX_NYG,0.9814352989196777,JAX,NYG,JAX,"(:54) (Punt formation) 9-L.Cooke punts 41 yards to NYG 19, Center-46-C.Tinker. 15-K.Clay MUFFS catch, RECOVERED by JAX-52-D.Payne at NYG 21. 52-D.Payne to NYG 21 for no gain (15-K.Clay).",PUNT,-7.360670645356862,0,0,60,6,4,0,54,1
2018_04_CIN_ATL,0.5079219341278076,CIN,ATL,CIN,"(13:16) 10-K.Huber punt is BLOCKED by 35-K.Tandy, Center-46-C.Harris, recovered by CIN-81-T.Kroft at CIN 8. 81-T.Kroft to CIN 8 for no gain (29-J.Richards).",PUNT,-7.3251066915449385,0,0,81,16,3,13,16,4
2018_06_BUF_HOU,0.5280375480651855,HOU,HOU,BUF,"(1:37) 7-K.Fairbairn 27 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel.",FIELD_GOAL,-7.321132366532375,0,0,8,8,4,1,37,6
2018_07_CAR_PHI,0.6019001603126526,PHI,PHI,CAR,"(13:32) 1-C.Johnston punts 47 yards to CAR 38, Center-45-R.Lovato. 12-D.Moore to CAR 41 for 3 yards (18-S.Gibson).",PUNT,-7.292219020918871,0,0,85,20,1,13,32,7
2018_16_HOU_PHI,0.41525185108184814,PHI,PHI,HOU,"(5:35) 4-J.Elliott 47 yard field goal is GOOD, Center-45-R.Lovato, Holder-1-C.Johnston.",FIELD_GOAL,-7.279125619249172,0,0,29,18,3,5,35,16
2018_17_DAL_NYG,0.5475285649299622,DAL,NYG,DAL,"(13:24) 6-C.Jones punts 45 yards to NYG 36, Center-91-L.Ladouceur. 19-C.Coleman to DAL 45 for 19 yards (49-J.Olawale).",PUNT,-7.267239383155228,0,0,81,16,3,13,24,17
2018_02_CLE_NO,0.4322783648967743,CLE,NO,CLE,"(7:27) 4-B.Colquitt punts 43 yards to NO 35, Center-47-C.Hughlett, out of bounds.",PUNT,-7.261316352280474,0,0,78,13,4,7,27,2
2018_11_OAK_ARI,0.5746673345565796,ARI,ARI,LV,"(3:16) 2-A.Lee punts 57 yards to OAK 2, Center-46-A.Brewer, downed by ARI-29-C.Edmonds.",PUNT,-7.233488011175204,0,0,59,9,4,3,16,11
2018_16_BAL_LAC,0.425016313791275,LAC,LAC,BAL,"(:45) (Field Goal formation) 4-M.Badgley 38 yard field goal is GOOD, Center-47-M.Windt, Holder-5-D.Jones.",FIELD_GOAL,-7.217312453061332,0,0,20,10,2,0,45,16
2018_10_NYG_SF,0.32461273670196533,NYG,SF,NYG,"(9:06) 9-R.Dixon punts 49 yards to SF 33, Center-51-Z.DeOssie. 18-D.Pettis pushed ob at SF 34 for 1 yard (30-A.Hamilton).",PUNT,-7.181318715288398,0,0,82,15,4,9,6,10
2018_01_CIN_IND,0.5904354453086853,IND,IND,CIN,"(13:43) 2-R.Sanchez punts 49 yards to CIN 34, Center-46-L.Rhodes. 12-A.Erickson to CIN 33 for -1 yards (44-Z.Franklin, 28-C.Milton).",PUNT,-7.1808268407997105,0,0,83,18,3,13,43,1
2018_11_HOU_WAS,0.7709464430809021,HOU,WAS,HOU,"(1:22) 7-K.Fairbairn 33 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel. Penalty on WAS-35-M.Nicholson, Defensive Offside, declined.",FIELD_GOAL,-7.165258197900897,0,0,15,15,3,1,22,11
2018_15_CLE_DEN,0.4404519498348236,DEN,DEN,CLE,"(13:22) 3-C.Wadman punts 40 yards to CLE 48, Center-42-C.Kreiter. 22-J.Peppers to CLE 49 for 1 yard (43-J.Jones; 35-D.Thomas).",PUNT,-7.120911402735466,0,0,88,23,1,13,22,15
2018_21_NE_LA,0.35907119512557983,LA,LA,NE,"(9:57) 6-J.Hekker punts 39 yards to NE 31, Center-44-J.McQuaide, out of bounds.",PUNT,-7.116749938209054,0,0,70,23,4,9,57,21
2018_13_DEN_CIN,0.25724560022354126,CIN,CIN,DEN,"(:16) 4-R.Bullock 35 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",FIELD_GOAL,-7.045930483411759,0,0,17,17,2,0,16,13
2018_04_HOU_IND,0.9645305743315453,HOU,IND,HOU,"(1:54) 7-K.Fairbairn 29 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel.",FIELD_GOAL,-7.043270509476336,0,0,11,10,5,1,54,4
2018_02_HOU_TEN,0.36807817220687866,HOU,TEN,HOU,"(2:44) (Field Goal formation) 7-K.Fairbairn 34 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel.",FIELD_GOAL,-6.994746252867046,0,0,16,16,3,2,44,2
2018_03_TEN_JAX,0.3897911012172699,TEN,JAX,TEN,"(11:04) (Field Goal formation) PENALTY on JAX-20-J.Ramsey, Neutral Zone Infraction, 5 yards, enforced at JAX 23 - No Play.",PENALTY,-6.97967594810024,0,0,23,16,3,11,4,3
2018_09_OAK_SF,0.6004015207290649,LV,SF,LV,"(9:34) 8-D.Carlson 37 yard field goal is GOOD, Center-47-T.Sieg, Holder-5-J.Townsend.",FIELD_GOAL,-6.978856700471148,0,0,19,16,1,9,34,9
2018_14_DET_ARI,0.6514565348625183,DET,ARI,DET,"(4:11) 6-S.Martin punts 48 yards to ARI 13, Center-48-D.Muhlbach. 21-P.Peterson to ARI 24 for 11 yards (57-E.Harold). DET-32-T.Wilson was injured during the play.",PUNT,-6.884613719609476,0,0,61,15,2,4,11,14
2018_05_BAL_CLE,0.6211849451065063,CLE,CLE,BAL,"(7:32) (Field Goal formation) 17-G.Joseph 35 yard field goal is GOOD, Center-47-C.Hughlett, Holder-4-B.Colquitt. Penalty on BAL-14-T.White, Defensive Offside, declined.",FIELD_GOAL,-6.857748439682332,0,0,17,17,3,7,32,5
2018_17_CIN_PIT,0.5096871256828308,CIN,PIT,CIN,"(8:21) (Punt formation) 10-K.Huber punts 35 yards to PIT 41, Center-46-C.Harris. 10-R.Switzer to PIT 47 for 6 yards (46-C.Harris).",PUNT,-6.820727932111893,0,0,76,21,3,8,21,17
2018_01_JAX_NYG,0.6232318878173828,JAX,NYG,JAX,"(7:22) 4-J.Lambo 39 yard field goal is GOOD, Center-46-C.Tinker, Holder-9-L.Cooke.",FIELD_GOAL,-6.813240460732253,0,0,21,20,2,7,22,1
2018_05_TEN_BUF,0.6079444885253906,TEN,BUF,TEN,"(4:47) 4-R.Succop 50 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-6.813167138529501,0,0,32,11,4,4,47,5
2018_03_NO_ATL,0.6343123316764832,ATL,ATL,NO,"(7:08) 3-M.Bryant 29 yard field goal is GOOD, NULLIFIED by Penalty, Center-47-J.Harris, Holder-5-M.Bosher. PENALTY on NO-93-D.Onyemata, Unnecessary Roughness, 6 yards, enforced at NO 11 - No Play.",PENALTY,-6.799974198274846,0,0,11,9,4,7,8,3
2018_08_PHI_JAX,0.6921999454498291,PHI,JAX,PHI,"(3:22) (Punt formation) 1-C.Johnston punts 60 yards to JAX 25, Center-45-R.Lovato. 12-D.Westbrook to JAX 48 for 23 yards (54-K.Grugier-Hill).",PUNT,-6.784432924860326,0,0,85,20,3,3,22,8
2018_11_PIT_JAX,0.6619281768798828,JAX,JAX,PIT,"(10:55) 9-L.Cooke punts 48 yards to PIT 39, Center-45-M.Overton. 10-R.Switzer to PIT 45 for 6 yards (48-L.Jacobs).",PUNT,-6.75591759331256,0,0,87,23,3,10,55,11
2018_03_NYG_HOU,0.7528184652328491,NYG,HOU,NYG,"(2:09) 9-R.Dixon punts 53 yards to HOU 31, Center-51-Z.DeOssie. 21-T.Ervin to HOU 39 for 8 yards (35-C.Riley).",PUNT,-6.74877754497178,0,0,84,19,3,2,9,3
2018_09_NYJ_MIA,0.33909380435943604,NYJ,MIA,NYJ,"(12:45) (Field Goal formation) 2-J.Myers 50 yard field goal is No Good, Wide Right, Center-42-T.Hennessy, Holder-4-L.Edwards.",FIELD_GOAL,-6.7088074146847845,0,0,32,19,4,12,45,9
2018_01_DAL_CAR,0.884467363357544,CAR,CAR,DAL,"(5:04) 5-M.Palardy punts 52 yards to DAL 23, Center-44-J.Jansen. 10-T.Austin pushed ob at DAL 21 for -2 yards (52-J.Norris).",PUNT,-6.7048864954375915,0,0,75,21,4,5,4,1
2018_11_KC_LA,0.8778746724128723,LA,LA,KC,"(1:04) 6-J.Hekker punts 68 yards to KC -2, Center-44-J.McQuaide. 10-T.Hill ran ob at KC 12 for 14 yards (44-J.McQuaide).",PUNT,-6.703855602936244,0,0,66,11,4,1,4,11
2018_11_GB_SEA,0.6235644221305847,GB,SEA,GB,"(8:27) 2-M.Crosby 36 yard field goal is GOOD, Center-43-H.Bradley, Holder-6-J.Scott.",FIELD_GOAL,-6.6812934069694805,0,0,18,11,4,8,27,11
2018_12_SEA_CAR,0.40260782837867737,SEA,CAR,SEA,"(9:32) 11-S.Janikowski 30 yard field goal is GOOD, Center-69-T.Ott, Holder-4-M.Dickson.",FIELD_GOAL,-6.654957842864157,0,0,12,10,4,9,32,12
2018_20_NE_KC,0.32976436614990234,KC,KC,NE,"(3:14) 2-D.Colquitt punts 26 yards to NE 10, Center-41-J.Winchester, fair catch by 11-J.Edelman.",PUNT,-6.635114291277144,0,0,36,23,2,3,14,20
2018_15_HOU_NYJ,0.711689293384552,HOU,NYJ,HOU,"(12:37) 7-K.Fairbairn 49 yard field goal is GOOD, Center-46-J.Weeks, Holder-8-T.Daniel.",FIELD_GOAL,-6.592227816993464,0,0,31,17,4,12,37,15
2018_02_HOU_TEN,0.8089807629585266,TEN,TEN,HOU,"(3:38) (Punt formation) 6-B.Kern punts 46 yards to HOU 41, Center-48-B.Brinkley. 21-T.Ervin pushed ob at HOU 47 for 6 yards (29-D.Cruikshank; 31-K.Byard).",PUNT,-6.565770008173033,0,0,87,29,2,3,38,2
2018_16_BAL_LAC,0.7405097484588623,BAL,LAC,BAL,"(3:12) 4-S.Koch punts 57 yards to LAC 37, Center-46-M.Cox. 20-D.King to BAL 39 for 24 yards (10-C.Moore, 54-T.Bowser).",PUNT,-6.552379883013188,0,0,94,6,4,3,12,16
2018_04_PHI_TEN,0.19382725656032562,TEN,TEN,PHI,"(9:22) (Field Goal formation) 4-R.Succop 33 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",FIELD_GOAL,-6.551179811086204,0,0,15,10,4,9,22,4
2018_03_CHI_ARI,0.8753254413604736,CHI,ARI,CHI,"(:55) 16-P.O'Donnell punts 48 yards to ARI 13, Center-48-P.Scales. 21-P.Peterson pushed ob at ARI 20 for 7 yards (93-S.Acho).",PUNT,-6.539441015286982,0,0,61,3,4,0,55,3
