game_id,season,week,prior_wp,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds
2013_06_ARI_SF,2013,6,0.1696280837059021,ARI,SF,ARI,"(12:59) 9-D.Zastudil punts 51 yards to SF 19, Center-82-M.Leach, fair catch by 10-K.Williams.",PUNT,-1.2837860619555101,0,0,70,1,1,12,59
2013_06_ARI_SF,2013,6,0.13005110621452332,ARI,SF,ARI,"(8:32) 9-D.Zastudil punts 47 yards to SF 32, Center-82-M.Leach, fair catch by 10-K.Williams.",PUNT,0.6256563135050062,0,1,79,1,1,8,32
2013_06_ARI_SF,2013,6,0.2031998336315155,ARI,SF,ARI,"(2:59) 9-D.Zastudil punts 42 yards to SF 42, Center-82-M.Leach, fair catch by 10-K.Williams.",PUNT,2.675397699584636,0,1,84,1,2,2,59
2013_06_ARI_SF,2013,6,0.0888882726430893,ARI,SF,ARI,"(1:40) 9-D.Zastudil punts 51 yards to SF 20, Center-82-M.Leach. 10-K.Williams to SF 27 for 7 yards (31-J.Bethel).",PUNT,2.3561583731186273,0,1,71,1,2,1,40
2013_06_ARI_SF,2013,6,0.0941593125462532,ARI,SF,ARI,"(:35) 9-D.Zastudil punts 27 yards to SF 15, Center-82-M.Leach, fair catch by 10-K.Williams.",PUNT,-0.16484394716235506,0,0,42,8,2,0,35
2013_06_ARI_SF,2013,6,0.01625020243227482,ARI,SF,ARI,(3:04) (Shotgun) 3-C.Palmer pass incomplete short right to 15-M.Floyd [94-J.Smith].,PASS,1.261371659698371,1,1,48,5,4,3,4
2013_07_SEA_ARI,2013,7,0.294734925031662,ARI,ARI,SEA,"(9:59) 9-D.Zastudil punts 54 yards to SEA 2, Center-82-M.Leach. 81-G.Tate to SEA 17 for 15 yards (82-M.Leach; 26-R.Johnson).",PUNT,-2.310830321616592,0,0,56,10,1,9,59
2013_07_SEA_ARI,2013,7,0.03833496943116188,ARI,ARI,SEA,"(12:10) 9-D.Zastudil punts 42 yards to SEA 46, Center-82-M.Leach. 81-G.Tate for 54 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on SEA-57-M.Morgan, Illegal Block Above the Waist, 10 yards, enforced at ARI 42.",PUNT,-0.9750430798565319,0,0,88,18,2,12,10
2013_07_SEA_ARI,2013,7,0.05623457580804825,ARI,ARI,SEA,(6:06) ARI 76 reported as eligible. 28-R.Mendenhall up the middle to SEA 29 for 2 yards (31-K.Chancellor).,RUSH,0.8346050869869055,1,1,31,1,2,6,6
2013_07_SEA_ARI,2013,7,0.04704783111810684,ARI,ARI,SEA,"(4:08) 4-J.Feely 49 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-1.3128183290747284,0,0,31,12,2,4,8
2013_07_SEA_ARI,2013,7,0.17580734193325043,ARI,ARI,SEA,"(11:53) 4-J.Feely 52 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-2.591370887794234,0,0,35,9,3,11,53
2013_07_SEA_ARI,2013,7,0.010028315708041191,ARI,ARI,SEA,"(1:21) 9-D.Zastudil punts 53 yards to end zone, Center-82-M.Leach, Touchback.",PUNT,-0.08342850215302622,0,0,53,19,3,1,21
2013_07_SEA_ARI,2013,7,0.015069613233208656,ARI,ARI,SEA,"(14:45) 4-J.Feely 22 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,0.3699825018256664,0,1,4,4,4,14,45
2013_07_SEA_ARI,2013,7,0.004828955978155136,ARI,ARI,SEA,"(9:12) 9-D.Zastudil punts 48 yards to SEA 34, Center-82-M.Leach. 25-R.Sherman MUFFS catch, touched at SEA 41, and recovers at SEA 34. 25-R.Sherman to SEA 28 for -6 yards (26-R.Johnson; 31-J.Bethel).",PUNT,0.060851061664078276,0,1,82,11,4,9,12
2013_07_SEA_ARI,2013,7,0.00852359738200903,ARI,ARI,SEA,(:32) 3-C.Palmer pass incomplete.,PASS,0.5598237754669336,1,1,26,3,4,0,32
2013_08_ATL_ARI,2013,8,0.5739601850509644,ARI,ARI,ATL,"(12:37) 9-D.Zastudil punts 51 yards to ATL 25, Center-82-M.Leach. 27-R.McClain to ARI 48 for 27 yards (81-J.Dray). Arizona challenged the runner was in bounds ruling, and the play was REVERSED. 9-D.Zastudil punts 51 yards to ATL 25, Center-82-M.Leach. 27-R.McClain ran ob at ATL 38 for 13 yards (82-M.Leach).",PUNT,-0.3787661443153638,0,0,76,4,1,12,37
2013_08_ATL_ARI,2013,8,0.9148299098014832,ARI,ARI,ATL,"(:35) 9-D.Zastudil punts 57 yards to ATL 13, Center-82-M.Leach. 27-R.McClain to ATL 27 for 14 yards (82-M.Leach; 52-J.Brinkley).",PUNT,-1.061722370275021,0,0,70,4,2,0,35
2013_08_ATL_ARI,2013,8,0.9267092943191528,ARI,ARI,ATL,"(10:22) 9-D.Zastudil punts 55 yards to end zone, Center-82-M.Leach, Touchback.",PUNT,-1.6326226455005042,0,0,55,10,3,10,22
2013_08_ATL_ARI,2013,8,0.9489345550537109,ARI,ARI,ATL,"(7:11) 4-J.Feely 39 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.5114363877094661,0,0,21,9,3,7,11
2013_08_ATL_ARI,2013,8,0.9921851754188538,ARI,ARI,ATL,"(13:34) 9-D.Zastudil punts 55 yards to ATL 1, Center-82-M.Leach, downed by ARI-31-J.Bethel. PENALTY on ATL-23-R.Alford, Offensive Holding, 0 yards, enforced at ATL 1.",PUNT,0.27385099305455185,0,1,56,6,4,13,34
2013_08_ATL_ARI,2013,8,0.9966615438461304,ARI,ARI,ATL,"(8:44) 4-J.Feely 38 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.0428468224395715,0,0,20,16,4,8,44
2013_10_HOU_ARI,2013,10,0.8019039630889893,ARI,ARI,HOU,"(11:00) 9-D.Zastudil punts 41 yards to HOU 39, Center-82-M.Leach. 82-K.Martin to ARI 49 for 12 yards (37-Y.Bell).",PUNT,-0.5181252574945034,0,0,80,3,1,11,0
2013_10_HOU_ARI,2013,10,0.6736818552017212,ARI,ARI,HOU,"(3:24) 9-D.Zastudil punts 40 yards to HOU 1, Center-82-M.Leach, downed by ARI-16-T.Williams.",PUNT,2.3278098903356863,0,1,41,5,1,3,24
2013_10_HOU_ARI,2013,10,0.47366663813591003,ARI,ARI,HOU,"(3:36) 9-D.Zastudil punts 57 yards to HOU 1, Center-82-M.Leach, out of bounds.",PUNT,-1.6438144017566714,0,0,58,9,2,3,36
2013_10_HOU_ARI,2013,10,0.4155175983905792,ARI,ARI,HOU,"(13:49) 9-D.Zastudil punts 45 yards to HOU 29, Center-82-M.Leach. 82-K.Martin to HOU 36 for 7 yards (31-J.Bethel; 16-T.Williams). PENALTY on HOU-21-B.McCain, Offensive Holding, 10 yards, enforced at HOU 26.",PUNT,-2.6911441553145607,0,0,74,4,3,13,49
2013_10_HOU_ARI,2013,10,0.5327054262161255,ARI,ARI,HOU,"(6:11) 4-J.Feely 35 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,1.6524444968680143,0,1,16,1,3,6,11
2013_10_HOU_ARI,2013,10,0.6923378705978394,ARI,ARI,HOU,"(:06) 4-J.Feely 21 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,0.20192254119821484,0,1,3,3,3,0,6
2013_10_HOU_ARI,2013,10,0.849969208240509,ARI,ARI,HOU,"(2:11) 9-D.Zastudil punts 36 yards to HOU 17, Center-82-M.Leach, fair catch by 82-K.Martin.",PUNT,6.048838820316149,0,1,53,1,4,2,11
2013_11_ARI_JAX,2013,11,0.5938403606414795,ARI,JAX,ARI,"(:20) 9-D.Zastudil punts 50 yards to JAX 5, Center-82-M.Leach. 18-A.Sanders to JAX 9 for 4 yards (31-J.Bethel).",PUNT,-2.36669261152079,0,0,55,12,1,0,20
2013_11_ARI_JAX,2013,11,0.5497965216636658,ARI,JAX,ARI,"(10:31) 9-D.Zastudil punts 37 yards to JAX 37, Center-82-M.Leach. 18-A.Sanders to JAX 40 for 3 yards (13-J.Brown).",PUNT,-1.538677742729881,0,0,74,4,2,10,31
2013_11_ARI_JAX,2013,11,0.5370290279388428,ARI,JAX,ARI,"(5:54) (Punt formation) 9-D.Zastudil punts 58 yards to JAX 12, Center-82-M.Leach. 18-A.Sanders to JAX 24 for 12 yards (26-R.Johnson).",PUNT,-2.8473039799756705,0,0,70,10,2,5,54
2013_11_ARI_JAX,2013,11,0.710304319858551,ARI,JAX,ARI,"(:16) (Punt formation) 9-D.Zastudil punts 46 yards to JAX 44, Center-82-M.Leach. 18-A.Sanders pushed ob at ARI 42 for 14 yards (51-K.Minter).",PUNT,-5.035525424520031,0,0,90,16,2,0,16
2013_11_ARI_JAX,2013,11,0.7927091121673584,ARI,JAX,ARI,"(10:37) (Field Goal formation) 4-J.Feely 21 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.9691184564334492,0,0,3,3,3,10,37
2013_11_ARI_JAX,2013,11,0.8987120389938354,ARI,JAX,ARI,"(3:23) 9-D.Zastudil punts 43 yards to JAX 48, Center-82-M.Leach. 18-A.Sanders to ARI 42 for 10 yards (59-M.Benard).",PUNT,-3.0252894345390615,0,0,91,11,3,3,23
2013_11_ARI_JAX,2013,11,0.902305006980896,ARI,JAX,ARI,"(14:01) 9-D.Zastudil punts 48 yards to JAX 45, Center-82-M.Leach. 18-A.Sanders to 50 for 5 yards (52-J.Brinkley). ARI-16-T.Williams was injured during the play. He is Out.",PUNT,-3.536802596609462,0,0,93,15,4,14,1
2013_11_ARI_JAX,2013,11,0.9172117114067078,ARI,JAX,ARI,"(9:56) (Punt formation) 9-D.Zastudil punts 41 yards to JAX 42, Center-82-M.Leach, fair catch by 18-A.Sanders.",PUNT,-1.8244557478013945,0,0,83,3,4,9,56
2013_11_ARI_JAX,2013,11,0.9603404998779297,ARI,JAX,ARI,"(7:07) 4-J.Feely 32 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-1.5024564923825636,0,0,14,13,4,7,7
2013_11_ARI_JAX,2013,11,0.9955717325210571,ARI,JAX,ARI,"(2:27) 9-D.Zastudil punts 35 yards to JAX 27, Center-82-M.Leach, fair catch by 18-A.Sanders.",PUNT,-0.23224694057937256,0,0,62,5,4,2,27
2013_12_IND_ARI,2013,12,0.8340529799461365,ARI,ARI,IND,"(5:43) 4-J.Feely 28 yard field goal is BLOCKED (38-S.Brown), Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-2.001878246670543,0,0,10,8,1,5,43
2013_12_IND_ARI,2013,12,0.9043481945991516,ARI,ARI,IND,"(8:19) 4-J.Feely 48 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-3.393014233454622,0,0,30,15,2,8,19
2013_12_IND_ARI,2013,12,0.9600843191146851,ARI,ARI,IND,"(3:38) 9-D.Zastudil punts 35 yards to IND 12, Center-82-M.Leach, fair catch by 15-L.Brazill.",PUNT,-1.2439445343880777,0,0,47,3,2,3,38
2013_12_IND_ARI,2013,12,0.9689422845840454,ARI,ARI,IND,"(:03) 4-J.Feely 50 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.39177832349099617,0,0,32,3,2,0,3
2013_12_IND_ARI,2013,12,0.9993510842323303,ARI,ARI,IND,"(15:00) 9-D.Zastudil punts 37 yards to IND 16, Center-82-M.Leach, downed by ARI-31-J.Bethel.",PUNT,-0.007634563160877406,0,0,53,28,4,15,0
2013_12_IND_ARI,2013,12,0.9996446371078491,ARI,ARI,IND,"(7:23) 4-J.Feely 21 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.062308264722219064,0,0,3,3,4,7,23
2013_12_IND_ARI,2013,12,0.9997099041938782,ARI,ARI,IND,"(2:22) 4-J.Feely 25 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.0011182851583271258,0,0,7,3,4,2,22
2013_13_ARI_PHI,2013,13,0.2148664891719818,ARI,PHI,ARI,"(4:39) 9-D.Zastudil punts 35 yards to PHI 18, Center-82-M.Leach, fair catch by 10-D.Jackson.",PUNT,3.598294739259959,0,1,53,4,1,4,39
2013_13_ARI_PHI,2013,13,0.18385551869869232,ARI,PHI,ARI,"(14:54) 9-D.Zastudil punts 52 yards to PHI 2, Center-82-M.Leach, downed by ARI-23-B.McCann.",PUNT,-1.4284790948900614,0,0,54,15,2,14,54
2013_13_ARI_PHI,2013,13,0.19669479131698608,ARI,PHI,ARI,(10:35) 28-R.Mendenhall right tackle to PHI 45 for 3 yards (59-D.Ryans).,RUSH,0.6585891906269978,1,1,48,1,2,10,35
2013_13_ARI_PHI,2013,13,0.2581466734409332,ARI,PHI,ARI,"(2:32) 9-D.Zastudil punts 48 yards to PHI 19, Center-82-M.Leach. 10-D.Jackson to PHI 22 for 3 yards (31-J.Bethel).",PUNT,-0.9766166240245298,0,0,67,10,2,2,32
2013_13_ARI_PHI,2013,13,0.08087766915559769,ARI,PHI,ARI,"(13:21) 9-D.Zastudil punts 43 yards to PHI 46, Center-82-M.Leach. 10-D.Jackson for 54 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on PHI-30-C.Anderson, Offensive Holding, 10 yards, enforced at PHI 46.",PUNT,-0.5186433284927086,0,0,89,10,4,13,21
2013_13_ARI_PHI,2013,13,0.07053188234567642,ARI,PHI,ARI,"(10:04) 9-D.Zastudil punts 53 yards to PHI 26, Center-82-M.Leach. 10-D.Jackson to PHI 34 for 8 yards (31-J.Bethel).",PUNT,0.42806817083300874,0,1,79,5,4,10,4
2013_13_ARI_PHI,2013,13,0.15911641716957092,ARI,PHI,ARI,(1:55) (Shotgun) 3-C.Palmer pass incomplete short right to 15-M.Floyd (24-B.Fletcher).,PASS,3.707762873806935,1,1,85,5,4,1,55
2013_14_STL_ARI,2013,14,0.726401150226593,ARI,ARI,LA,"(2:53) 9-D.Zastudil punts 33 yards to STL 15, Center-82-M.Leach, fair catch by 11-T.Austin.",PUNT,2.55385742130899,0,1,48,2,1,2,53
2013_14_STL_ARI,2013,14,0.9789035320281982,ARI,ARI,LA,"(10:43) 9-D.Zastudil punts 54 yards to STL 1, Center-82-M.Leach, downed by ARI-23-B.McCann.",PUNT,-0.460049748959392,0,0,55,4,3,10,43
2013_14_STL_ARI,2013,14,0.9897487759590149,ARI,ARI,LA,"(5:57) 9-D.Zastudil punts 53 yards to STL 9, Center-82-M.Leach. 11-T.Austin to STL 18 for 9 yards (26-R.Johnson). PENALTY on STL-12-S.Bailey, Offensive Holding, 5 yards, enforced at STL 10.",PUNT,-0.2669573999652215,0,0,62,8,3,5,57
2013_14_STL_ARI,2013,14,0.9935437440872192,ARI,ARI,LA,"(1:11) 4-J.Feely 50 yard field goal is No Good, Wide Right, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.41499271905347257,0,0,32,7,3,1,11
2013_14_STL_ARI,2013,14,0.969964861869812,ARI,ARI,LA,"(10:54) 9-D.Zastudil punts 48 yards to STL 1, Center-82-M.Leach, downed by ARI-31-J.Bethel. St. Louis challenged the kick touched ruling, and the play was REVERSED. 9-D.Zastudil punts 49 yards to end zone, Center-82-M.Leach, Touchback.",PUNT,0.3216492110680633,0,1,49,5,4,10,54
2013_14_STL_ARI,2013,14,0.9953569769859314,ARI,ARI,LA,"(4:31) 4-J.Feely 25 yard field goal is No Good, Wide Right, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-0.9016980719086405,0,0,6,6,4,4,31
2013_15_ARI_TEN,2013,15,0.5339780449867249,ARI,TEN,ARI,"(14:11) (Punt formation) 9-D.Zastudil punts 53 yards to TEN 27, Center-82-M.Leach. 26-L.Washington to TEN 36 for 9 yards (23-B.McCann).",PUNT,-3.199971330183061,0,0,80,10,1,14,11
2013_15_ARI_TEN,2013,15,0.5614274740219116,ARI,TEN,ARI,"(7:25) (Field Goal formation) 4-J.Feely 25 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,2.0828499180410063,0,1,7,2,2,7,25
2013_15_ARI_TEN,2013,15,0.5125272274017334,ARI,TEN,ARI,"(1:07) (Punt formation) 9-D.Zastudil punts 52 yards to TEN 24, Center-82-M.Leach. 26-L.Washington MUFFS catch, and recovers at TEN 24. 26-L.Washington to TEN 33 for 9 yards (26-R.Johnson).",PUNT,-4.444132827339139,0,0,76,11,2,1,7
2013_15_ARI_TEN,2013,15,0.6172273755073547,ARI,TEN,ARI,"(13:38) (Field Goal formation) 4-J.Feely 47 yard field goal is GOOD, Center-82-M.Leach, Holder-9-D.Zastudil.",FIELD_GOAL,-6.54361564149535,0,0,29,16,3,13,38
2013_15_ARI_TEN,2013,15,0.6825892925262451,ARI,TEN,ARI,"(:35) (Punt formation) 9-D.Zastudil punts 58 yards to end zone, Center-82-M.Leach, Touchback.",PUNT,-3.332822447332717,0,0,58,8,3,0,35
2013_15_ARI_TEN,2013,15,0.9730832576751709,ARI,TEN,ARI,"(2:54) (Punt formation) 9-D.Zastudil punts 49 yards to TEN 7, Center-82-M.Leach, downed by ARI-23-B.McCann.",PUNT,-0.776790808361298,0,0,56,4,4,2,54
2013_16_ARI_SEA,2013,16,0.2383735328912735,ARI,SEA,ARI,"(8:58) 9-D.Zastudil punts 49 yards to SEA 11, Center-82-M.Leach. 81-G.Tate to SEA 11 for no gain (31-J.Bethel).",PUNT,0.3050696900267056,0,1,60,4,1,8,58
