game_id,season,week,prior_wp,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds
2010_03_OAK_ARI,2010,3,0.7034938335418701,ARI,ARI,LV,"(4:35) B.Graham punts 46 yards to OAK 43, Center-M.Leach, downed by ARI-T.McBride. PENALTY on ARI-K.Iwebema, Unnecessary Roughness, 15 yards, enforced at OAK 43.",NA,-3.6754181363852325,0,0,89,9,2,4,35
2010_03_OAK_ARI,2010,3,0.4445980191230774,ARI,ARI,LV,"(8:09) B.Graham punts 47 yards to OAK 9, Center-M.Leach. J.Higgins to OAK 11 for 2 yards (W.Davis, T.McBride).",NA,-3.7462386231173426,0,0,56,16,3,8,9
2010_03_OAK_ARI,2010,3,0.5253188014030457,ARI,ARI,LV,"(6:31) B.Graham punts 58 yards to OAK 29, Center-M.Leach. J.Higgins pushed ob at OAK 30 for 1 yard (M.Leach).",NA,-9.037838540540605,0,0,87,21,4,6,31
2010_03_OAK_ARI,2010,3,0.675919234752655,ARI,ARI,LV,"(3:40) B.Graham punts 47 yards to end zone, Center-M.Leach, Touchback.",NA,-3.8747687974293186,0,0,47,5,4,3,40
2010_04_ARI_SD,2010,4,0.10076795518398285,ARI,LAC,ARI,"(1:47) B.Graham punts 30 yards to SD 14, Center-M.Leach, fair catch by D.Sproles.",NA,0.06279413744153217,0,1,44,14,1,1,47
2010_04_ARI_SD,2010,4,0.09455077350139618,ARI,LAC,ARI,"(7:51) B.Graham punts 33 yards to SD 35, Center-M.Leach, out of bounds.",NA,-1.6556494700482576,0,0,68,20,2,7,51
2010_04_ARI_SD,2010,4,0.013964925892651081,ARI,LAC,ARI,(:29) (Shotgun) M.Hall pass incomplete short left to M.Komar.,NA,-0.09301908256057057,1,0,37,2,2,0,29
2010_04_ARI_SD,2010,4,0.008444293402135372,ARI,LAC,ARI,"(7:46) B.Graham punts 39 yards to SD 35, Center-M.Leach. D.Sproles to SD 38 for 3 yards (M.Leach, T.McBride).",NA,0.09180297604619159,0,1,74,12,3,7,46
2010_04_ARI_SD,2010,4,2.0559101540129632e-4,ARI,LAC,ARI,"(:09) B.Graham punts 57 yards to SD 23, Center-M.Leach. D.Sproles to SD 36 for 13 yards (J.Wright).",NA,-0.005167804145848658,0,0,80,11,3,0,9
2010_04_ARI_SD,2010,4,1.3884621148463339e-4,ARI,LAC,ARI,"(9:55) B.Graham punts 55 yards to SD 27, Center-M.Leach. D.Sproles to SD 48 for 21 yards (M.Ware). PENALTY on SD-F.Bennett, Illegal Block Above the Waist, 10 yards, enforced at SD 30.",NA,-0.002516731985013579,0,0,82,4,4,9,55
2010_04_ARI_SD,2010,4,1.440997002646327e-4,ARI,LAC,ARI,"(3:22) J.Feely 53 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-0.0014429287102200455,0,0,35,17,4,3,22
2010_05_NO_ARI,2010,5,0.18910910189151764,ARI,ARI,NO,"(7:12) B.Graham punts 41 yards to NO 24, Center-M.Leach, downed by ARI-H.Abdullah.",NA,0.07127299233287943,0,1,65,6,1,7,12
2010_05_NO_ARI,2010,5,0.0925319641828537,ARI,ARI,NO,(14:36) C.Wells right tackle to NO 39 for 2 yards (P.Robinson).,NA,0.5599718783399421,1,1,41,1,2,14,36
2010_05_NO_ARI,2010,5,0.11068201810121536,ARI,ARI,NO,"(11:21) J.Feely 37 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.453182804068378,0,0,19,15,2,11,21
2010_05_NO_ARI,2010,5,0.1406591534614563,ARI,ARI,NO,"(3:39) B.Graham punts 40 yards to NO 1, Center-M.Leach, downed by ARI-M.Adams.",NA,-2.3803637899718755,0,0,41,20,2,3,39
2010_05_NO_ARI,2010,5,0.3019999563694,ARI,ARI,NO,"(9:09) J.Feely 44 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,0.6125074118006708,0,1,26,2,3,9,9
2010_05_NO_ARI,2010,5,0.5074761509895325,ARI,ARI,NO,"(11:44) J.Feely 29 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.748318300246069,0,0,11,5,4,11,44
2010_05_NO_ARI,2010,5,0.8862676024436951,ARI,ARI,NO,"(7:32) B.Graham punts 41 yards to NO 11, Center-M.Leach, fair catch by L.Moore.",NA,0.8756126475510655,0,1,52,1,4,7,32
2010_05_NO_ARI,2010,5,0.9367242455482483,ARI,ARI,NO,"(3:32) B.Graham punts 46 yards to NO 20, Center-M.Leach, fair catch by L.Moore.",NA,-1.4879824084737123,0,0,66,4,4,3,32
2010_05_NO_ARI,2010,5,0.9713478684425354,ARI,ARI,NO,"(:34) B.Graham punts 21 yards to NO 9, Center-M.Leach, downed by ARI-H.Abdullah.",NA,0.23668191323415044,0,1,30,5,4,0,34
2010_07_ARI_SEA,2010,7,0.23059776425361633,ARI,SEA,ARI,"(4:01) B.Graham punts 7 yards to SEA 37, Center-M.Leach, out of bounds.",NA,0.07188334762570392,0,1,44,9,1,4,1
2010_07_ARI_SEA,2010,7,0.22796691954135895,ARI,SEA,ARI,"(:58) B.Graham punts 60 yards to SEA 6, Center-M.Leach, out of bounds.",NA,-0.7546812623365575,0,0,66,6,1,0,58
2010_07_ARI_SEA,2010,7,0.23961196839809418,ARI,SEA,ARI,"(14:01) B.Graham punts 37 yards to end zone, Center-M.Leach, Touchback.",NA,-1.963117726323933,0,0,37,8,2,14,1
2010_07_ARI_SEA,2010,7,0.1001502200961113,ARI,SEA,ARI,"(1:53) B.Graham punts 37 yards to SEA 14, Center-M.Leach, fair catch by G.Tate.",NA,0.7490305089177554,0,1,51,3,2,1,53
2010_07_ARI_SEA,2010,7,0.08943983167409897,ARI,SEA,ARI,"(:27) B.Graham punts 37 yards to SEA 21, Center-M.Leach, out of bounds. PENALTY on SEA-W.Herring, Offensive Holding, 10 yards, enforced at SEA 21.",NA,-0.483836980292601,0,0,58,10,2,0,27
2010_07_ARI_SEA,2010,7,0.06642244756221771,ARI,SEA,ARI,"(14:51) J.Feely 24 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-1.509643397222785,0,0,6,6,4,14,51
2010_07_ARI_SEA,2010,7,0.04777975380420685,ARI,SEA,ARI,(5:48) (Shotgun) D.Anderson pass incomplete deep right to L.Fitzgerald [R.Brock].,NA,0.1326517792177957,1,1,37,6,4,5,48
2010_08_TB_ARI,2010,8,0.5856710076332092,ARI,ARI,TB,"(12:44) B.Graham punts 41 yards to TB 12, Center-M.Leach, fair catch by M.Spurlock.",NA,1.3232704915819298,0,1,53,2,1,12,44
2010_08_TB_ARI,2010,8,0.5453773736953735,ARI,ARI,TB,"(2:46) B.Graham punts 34 yards to TB 30, Center-M.Leach, out of bounds.",NA,-2.9290677273225683,0,0,64,7,1,2,46
2010_08_TB_ARI,2010,8,0.4855373799800873,ARI,ARI,TB,"(12:30) B.Graham punts 52 yards to TB 15, Center-M.Leach. S.Stroughter MUFFS catch, touched at TB 15, RECOVERED by ARI-L.Stephens-Howling at TB 16. L.Stephens-Howling to TB 16 for no gain (S.Stroughter).",NA,-5.316330419373898,0,0,67,13,2,12,30
2010_08_TB_ARI,2010,8,0.40121883153915405,ARI,ARI,TB,(3:20) D.Anderson pass incomplete short middle to L.Fitzgerald.,NA,-0.7824270844112746,1,0,3,2,2,3,20
2010_08_TB_ARI,2010,8,0.22923073172569275,ARI,ARI,TB,"(9:31) B.Graham punts 45 yards to end zone, Center-M.Leach, Touchback.",NA,0.06606004604086024,0,1,45,10,3,9,31
2010_09_ARI_MIN,2010,9,0.19870691001415253,ARI,MIN,ARI,"(12:35) B.Graham punts 44 yards to MIN 35, Center-M.Leach. G.Camarillo to MIN 44 for 9 yards (M.Leach).",NA,-4.388877381434217,0,0,79,12,1,12,35
2010_09_ARI_MIN,2010,9,0.24012784659862518,ARI,MIN,ARI,"(6:44) B.Graham punts 52 yards to MIN 24, Center-M.Leach. G.Camarillo to MIN 44 for 20 yards (M.Leach).",NA,3.102253662142271,0,1,76,1,1,6,44
2010_09_ARI_MIN,2010,9,0.24793028831481934,ARI,MIN,ARI,"(:10) B.Graham punts 46 yards to MIN 31, Center-M.Leach. G.Camarillo to MIN 48 for 17 yards (T.McBride; H.Abdullah).",NA,0.24000718922588504,0,1,77,2,1,0,10
2010_09_ARI_MIN,2010,9,0.20603476464748383,ARI,MIN,ARI,"(3:02) B.Graham punts 45 yards to MIN 14, Center-M.Leach. G.Camarillo to MIN 24 for 10 yards (T.McBride).",NA,-0.23359883881705912,0,0,59,11,2,3,2
2010_09_ARI_MIN,2010,9,0.7041129469871521,ARI,MIN,ARI,"(8:29) B.Graham punts 56 yards to MIN 14, Center-M.Leach. G.Camarillo to MIN 35 for 21 yards (R.Johnson; J.Wright). PENALTY on ARI-G.Hayes, Ineligible Downfield Kick, 5 yards, enforced at MIN 35.",NA,-1.7136111615596974,0,0,70,9,3,8,29
2010_09_ARI_MIN,2010,9,0.9159563183784485,ARI,MIN,ARI,"(12:44) J.Feely 22 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-1.3537527477593443,0,0,4,4,4,12,44
2010_09_ARI_MIN,2010,9,0.9571296572685242,ARI,MIN,ARI,"(4:47) B.Graham punts 41 yards to ARI 42, Center-M.Leach. G.Camarillo to ARI 40 for 2 yards (T.McBride).",NA,-5.711551690937554,0,0,99,10,4,4,47
2010_09_ARI_MIN,2010,9,0.8504132628440857,ARI,MIN,ARI,"(2:33) B.Graham punts 44 yards to MIN 26, Center-M.Leach. G.Camarillo pushed ob at MIN 33 for 7 yards (R.Johnson). PENALTY on MIN-C.Cook, Illegal Block Above the Waist, 10 yards, enforced at MIN 33.",NA,-0.4319724842071082,0,0,70,4,4,2,33
2010_09_ARI_MIN,2010,9,0.2653806245652959,ARI,MIN,ARI,"(13:48) B.Graham punts 48 yards to MIN 31, Center-M.Leach, out of bounds.",NA,-3.6615938036771496,0,0,79,16,5,13,48
2010_10_SEA_ARI,2010,10,0.5917041301727295,ARI,ARI,SEA,"(5:07) B.Graham punts 29 yards to SEA 10, Center-M.Leach, downed by ARI-D.Washington.",NA,-0.11254834638305766,0,0,39,9,1,5,7
2010_10_SEA_ARI,2010,10,0.5796522498130798,ARI,ARI,SEA,"(1:49) B.Graham punts 28 yards to SEA 10, Center-M.Leach, fair catch by L.Washington.",NA,-2.171553654917311,0,0,38,15,1,1,49
2010_10_SEA_ARI,2010,10,0.5466870069503784,ARI,ARI,SEA,"(8:16) J.Feely 23 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.584129790503816,0,0,5,5,2,8,16
2010_10_SEA_ARI,2010,10,0.3071242868900299,ARI,ARI,SEA,"(5:27) B.Graham punts 45 yards to SEA 37, Center-M.Leach. L.Washington to SEA 40 for 3 yards (R.Johnson). PENALTY on SEA-D.Davis, Illegal Block Above the Waist, 10 yards, enforced at SEA 40.",NA,-1.3789846949094766,0,0,82,12,2,5,27
2010_10_SEA_ARI,2010,10,0.2958209812641144,ARI,ARI,SEA,"(:22) B.Graham punts 40 yards to SEA 12, Center-M.Leach, fair catch by L.Washington.",NA,-0.467507762596032,0,0,52,10,2,0,22
2010_10_SEA_ARI,2010,10,0.32876595854759216,ARI,ARI,SEA,"(12:04) B.Graham punts 52 yards to end zone, Center-M.Leach, Touchback.",NA,2.6208610679087094,0,1,52,6,3,12,4
2010_10_SEA_ARI,2010,10,0.03682537376880646,ARI,ARI,SEA,"(:29) B.Graham punts 49 yards to SEA 41, Center-M.Leach. L.Washington to ARI 11 for 48 yards (D.Washington).",NA,0.04096590736000616,0,1,90,20,3,0,29
2010_10_SEA_ARI,2010,10,0.04896912723779678,ARI,ARI,SEA,(4:53) (Shotgun) D.Anderson sacked at ARI 11 for -9 yards (C.Clemons).,NA,1.3497478072765232,1,1,80,10,4,4,53
2010_10_SEA_ARI,2010,10,0.0034122176002711058,ARI,ARI,SEA,"(1:49) (Shotgun) PENALTY on ARI-D.Anderson, Delay of Game, 5 yards, enforced at SEA 18 - No Play.",NA,-0.016694863285758366,1,0,18,10,4,1,49
2010_11_ARI_KC,2010,11,0.3174351453781128,ARI,KC,ARI,"(10:28) J.Feely 36 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-0.8419974447717777,0,0,18,8,1,10,28
2010_11_ARI_KC,2010,11,0.360088586807251,ARI,KC,ARI,"(5:27) B.Graham punts 55 yards to end zone, Center-M.Leach, Touchback.",NA,4.550620653423856,0,1,55,1,1,5,27
2010_11_ARI_KC,2010,11,0.28833258152008057,ARI,KC,ARI,"(:46) B.Graham punts 49 yards to KC 45, Center-M.Leach. J.Arenas to ARI 38 for 17 yards (H.Abdullah; M.Leach).",NA,-5.335180088435916,0,0,94,12,1,0,46
2010_11_ARI_KC,2010,11,0.17548198997974396,ARI,KC,ARI,"(12:35) B.Graham punts 39 yards to KC 32, Center-M.Leach, downed by ARI-D.Washington.",NA,0.9161613724251758,0,1,71,1,2,12,35
2010_11_ARI_KC,2010,11,0.06474149227142334,ARI,KC,ARI,"(7:20) B.Graham punts 55 yards to end zone, Center-M.Leach, Touchback.",NA,-0.7727300156352923,0,0,55,20,2,7,20
2010_11_ARI_KC,2010,11,0.06597626209259033,ARI,KC,ARI,"(1:06) B.Graham punts 46 yards to KC 1, Center-M.Leach, downed by ARI-T.McBride.",NA,1.5071870275680936,0,1,47,1,2,1,6
2010_11_ARI_KC,2010,11,0.01728469878435135,ARI,KC,ARI,"(4:59) J.Feely 29 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-1.2372885105885836,0,0,11,7,3,4,59
2010_11_ARI_KC,2010,11,0.02096046321094036,ARI,KC,ARI,"(1:12) (Punt formation) PENALTY on ARI-O.Schofield, False Start, 5 yards, enforced at 50 - No Play.",NA,-0.07459391322680475,0,0,50,17,3,1,12
2010_11_ARI_KC,2010,11,0.015576450154185295,ARI,KC,ARI,"(13:46) B.Graham punts 45 yards to KC 30, Center-M.Leach. J.Arenas to KC 38 for 8 yards (M.Leach; A.Jefferson).",NA,-0.152793086058304,0,0,75,10,4,13,46
2010_11_ARI_KC,2010,11,0.005312701687216759,ARI,KC,ARI,"(5:44) (No Huddle, Shotgun) D.Anderson pass incomplete short left to A.Roberts (J.Arenas).",NA,0.2931893266875871,1,1,57,1,4,5,44
2010_12_SF_ARI,2010,12,0.3273364305496216,ARI,ARI,SF,"(6:01) J.Feely 31 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-0.7542398453530801,0,0,13,3,1,6,1
2010_12_SF_ARI,2010,12,0.15082484483718872,ARI,ARI,SF,"(13:40) B.Graham punts 50 yards to SF 10, Center-M.Leach. T.Ginn pushed ob at SF 22 for 12 yards (R.Johnson).",NA,3.2085741012719655,0,1,60,1,2,13,40
2010_12_SF_ARI,2010,12,0.12488614022731781,ARI,ARI,SF,"(10:22) B.Graham punts 65 yards to SF 16, Center-M.Leach. T.Ginn to ARI 42 for 42 yards (D.Washington).",NA,-0.12504163323008477,0,0,81,8,2,10,22
2010_12_SF_ARI,2010,12,0.0787973627448082,ARI,ARI,SF,"(2:21) J.Feely 39 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-0.10302776559607629,0,0,21,13,2,2,21
2010_12_SF_ARI,2010,12,0.08032161742448807,ARI,ARI,SF,"(:56) B.Graham punts 42 yards to end zone, Center-M.Leach, Touchback.",NA,0.1504199579952079,0,1,42,10,2,0,56
2010_12_SF_ARI,2010,12,0.05041837319731712,ARI,ARI,SF,"(13:26) B.Graham punts 50 yards to SF 30, Center-M.Leach, downed by ARI-T.McBride.",NA,-0.5627770591898367,0,0,80,8,3,13,26
2010_12_SF_ARI,2010,12,0.03855103999376297,ARI,ARI,SF,"(6:45) B.Graham punts 34 yards to SF 36, Center-M.Leach, downed by ARI-T.McBride.",NA,0.125713042795093,0,1,70,7,3,6,45
2010_12_SF_ARI,2010,12,0.007714228704571724,ARI,ARI,SF,(9:19) (Shotgun) D.Anderson pass incomplete short middle to E.Doucet (N.Clements).,NA,0.2794119529022185,1,1,14,10,4,9,19
2010_12_SF_ARI,2010,12,0.001757839578203857,ARI,ARI,SF,"(4:01) B.Graham punts 42 yards to SF 26, Center-M.Leach, fair catch by T.Ginn.",NA,0.02557961295057129,0,1,68,10,4,4,1
2010_13_STL_ARI,2010,13,0.41085684299468994,ARI,ARI,LA,"(11:18) J.Feely 45 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.2453959021684256,0,0,27,13,1,11,18
2010_13_STL_ARI,2010,13,0.5356151461601257,ARI,ARI,LA,"(5:31) J.Feely 41 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-3.939842323550252,0,0,23,11,1,5,31
2010_13_STL_ARI,2010,13,0.4646439850330353,ARI,ARI,LA,"(14:09) B.Graham punts 53 yards to STL 12, Center-M.Leach. D.Amendola pushed ob at ARI 49 for 39 yards (B.Graham).",NA,-0.7180008870387056,0,0,65,6,2,14,9
2010_13_STL_ARI,2010,13,0.3422139286994934,ARI,ARI,LA,"(8:52) B.Graham punts 41 yards to STL 11, Center-M.Leach. D.Amendola to STL 26 for 15 yards (L.Stephens-Howling, R.Johnson).",NA,-4.648355556861141,0,0,52,17,2,8,52
2010_13_STL_ARI,2010,13,0.29220330715179443,ARI,ARI,LA,"(12:31) B.Graham punts 31 yards to STL 15, Center-M.Leach, fair catch by D.Amendola.",NA,0.44672585518245356,0,1,46,10,3,12,31
2010_13_STL_ARI,2010,13,0.1056092232465744,ARI,ARI,LA,"(6:42) B.Graham punts 62 yards to STL 5, Center-M.Leach. D.Amendola to STL 33 for 28 yards (M.Leach).",NA,-0.9279317975893697,0,0,67,10,3,6,42
2010_13_STL_ARI,2010,13,0.03192479535937309,ARI,ARI,LA,"(8:49) B.Graham punts 38 yards to STL 6, Center-M.Leach, fair catch by D.Amendola.",NA,0.009161371291615872,0,1,44,25,4,8,49
2010_13_STL_ARI,2010,13,0.025961171835660934,ARI,ARI,LA,"(5:26) B.Graham punts 38 yards to STL 20, Center-M.Leach, out of bounds.",NA,0.12765295962332512,0,1,58,16,4,5,26
2010_14_DEN_ARI,2010,14,0.2657387852668762,ARI,ARI,DEN,"(9:45) B.Graham punts 35 yards to DEN 25, Center-M.Leach, out of bounds.",NA,-1.4380498601623444,0,0,60,9,1,9,45
2010_14_DEN_ARI,2010,14,0.25804343819618225,ARI,ARI,DEN,"(7:47) B.Graham punts 46 yards to DEN 16, Center-M.Leach. E.Royal to DEN 26 for 10 yards (R.Walker, M.Ware).",NA,-1.955276085730933,0,0,62,10,1,7,47
2010_14_DEN_ARI,2010,14,0.4561247229576111,ARI,ARI,DEN,"(4:40) J.Feely 36 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,0.28328426263841777,0,1,18,5,1,4,40
2010_14_DEN_ARI,2010,14,0.5041744112968445,ARI,ARI,DEN,"(1:46) B.Graham punts 33 yards to DEN 4, Center-M.Leach, downed by ARI-D.Washington.",NA,1.3589315427493105,0,1,37,6,1,1,46
2010_14_DEN_ARI,2010,14,0.446550577878952,ARI,ARI,DEN,"(11:57) J.Feely 48 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-5.949085058458891,0,0,30,21,2,11,57
2010_14_DEN_ARI,2010,14,0.5371881723403931,ARI,ARI,DEN,"(8:20) B.Graham punts 33 yards to DEN 8, Center-M.Leach, fair catch by E.Royal.",NA,1.7571464825629661,0,1,41,3,2,8,20
2010_14_DEN_ARI,2010,14,0.6352705359458923,ARI,ARI,DEN,"(4:09) (Field Goal formation) J.Feely right end for 5 yards, TOUCHDOWN.",NA,0.13678872520403473,1,1,5,2,2,4,9
2010_14_DEN_ARI,2010,14,0.75767582654953,ARI,ARI,DEN,"(:09) J.Feely 55 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-1.669247922368072,0,0,37,6,2,0,9
2010_14_DEN_ARI,2010,14,0.888956606388092,ARI,ARI,DEN,"(9:45) J.Feely 23 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.480846357614695,0,0,5,5,3,9,45
2010_14_DEN_ARI,2010,14,0.8867467045783997,ARI,ARI,DEN,"(4:31) B.Graham punts 41 yards to DEN 7, Center-M.Leach, fair catch by E.Royal.",NA,-1.0598789014101584,0,0,48,10,3,4,31
2010_14_DEN_ARI,2010,14,0.9533467888832092,ARI,ARI,DEN,"(1:03) J.Feely 49 yard field goal is No Good, Wide Left, Center-M.Leach, Holder-B.Graham.",NA,-1.6869450966865287,0,0,31,15,3,1,3
2010_14_DEN_ARI,2010,14,0.9555860161781311,ARI,ARI,DEN,"(15:00) J.Feely 49 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,0.4597033296841033,0,1,31,2,4,15,0
2010_15_ARI_CAR,2010,15,0.3952142000198364,ARI,CAR,ARI,"(13:08) B.Graham punts 42 yards to CAR 17, Center-M.Leach. C.Munnerlyn to ARI 32 for 51 yards (O.Schofield). PENALTY on CAR-G.Hardy, Illegal Block Above the Waist, 10 yards, enforced at CAR 43.",NA,1.6452608644892024,0,1,59,2,1,13,8
2010_15_ARI_CAR,2010,15,0.3000064492225647,ARI,CAR,ARI,"(7:07) B.Graham punts 47 yards to CAR 9, Center-M.Leach, downed by ARI-T.McBride.",NA,1.3851085844617401,0,1,56,3,1,7,7
2010_15_ARI_CAR,2010,15,0.24597758054733276,ARI,CAR,ARI,"(14:55) B.Graham punts 36 yards to CAR 24, Center-M.Leach, out of bounds.",NA,-0.5604406079696425,0,0,60,3,2,14,55
2010_15_ARI_CAR,2010,15,0.06904754787683487,ARI,CAR,ARI,"(7:16) B.Graham punts 54 yards to CAR 18, Center-M.Leach, downed by ARI-T.McBride.",NA,0.6618484005333816,0,1,72,4,2,7,16
2010_15_ARI_CAR,2010,15,0.10508917272090912,ARI,CAR,ARI,"(:39) J.Feely 23 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,-2.1158879172605083,0,0,5,5,2,0,39
2010_15_ARI_CAR,2010,15,0.053170692175626755,ARI,CAR,ARI,"(7:08) B.Graham punts 44 yards to CAR 28, Center-M.Leach. C.Munnerlyn to ARI 46 for 26 yards (C.Obiozor).",NA,0.8454222095135187,0,1,72,7,3,7,8
2010_15_ARI_CAR,2010,15,0.023836858570575714,ARI,CAR,ARI,"(14:18) B.Graham punts 30 yards to 50, Center-M.Leach, downed by ARI-R.Walker.",NA,0.05407112737208353,0,1,80,10,4,14,18
2010_15_ARI_CAR,2010,15,0.011839774437248707,ARI,CAR,ARI,"(6:50) (No Huddle, Shotgun) T.Hightower right end to ARI 38 for 3 yards (C.Munnerlyn).",NA,0.8371927718373553,1,1,65,1,4,6,50
2010_15_ARI_CAR,2010,15,0.02112698182463646,ARI,CAR,ARI,"(:58) J.Feely 30 yard field goal is GOOD, Center-M.Leach, Holder-B.Graham.",NA,0.7250334115953742,0,1,12,10,4,0,58
2010_16_DAL_ARI,2010,16,0.232077494263649,ARI,ARI,DAL,"(13:49) B.Graham punts 54 yards to DAL 23, Center-M.Leach. B.McCann to DAL 34 for 11 yards (T.McBride). PENALTY on DAL-B.Church, Offensive Holding, 10 yards, enforced at DAL 34.",NA,-3.384246854344628,0,0,77,4,1,13,49
